THCM,CROSS,CROSS2,P1,P2,PHIP,angle,CUTOFF,FORCE,WAVE,T11D,T20D,T21D,T22D,T11D2,T20D2,T21D2,T22D2,AX,AY,AZ,AX2,AY2,AZ2,POLNOUT(y),POLNOUT2(y),CROSSCAP,CROSSCAP2,AYN1CAP,AYN1CAP2,Energy
1.5533,4.888,4.664,298.84,298.84,0.0,89.0,400,N4LO+,SIEGERT,-0.0,0.5409,-0.1206,-0.5287,-0.04696,0.5155,0.02788,-0.544,-0.4948,0.0,-2.847e-17,-0.3569,0.0,-1.989e-17,-0.0,-0.1141,0.74,0.7061,-0.0,0.1141,100
1.5708,4.839,4.622,298.84,298.84,0.0,90.0,400,N4LO+,SIEGERT,-0.0,0.5349,-0.147,-0.5265,-0.04602,0.5163,-0.0009124,-0.544,-0.4922,0.0,0.0,-0.3542,0.0,0.0,-0.0,-0.1205,0.7326,0.6997,-0.0,0.1205,100
1.5882,4.789,4.58,298.84,298.84,0.0,91.0,400,N4LO+,SIEGERT,-0.0,0.5275,-0.1732,-0.5237,-0.045,0.5155,-0.0297,-0.5436,-0.4895,0.0,9.685e-18,-0.3513,0.0,-1.013e-17,-0.0,-0.1269,0.725,0.6933,-0.0,0.1269,100
1.6057,4.739,4.538,298.84,298.84,0.0,92.0,400,N4LO+,SIEGERT,-0.0,0.5187,-0.1991,-0.5204,-0.04391,0.5132,-0.05843,-0.5425,-0.4867,0.0,-2.447e-17,-0.3482,0.0,-2.044e-17,-0.0,-0.1333,0.7173,0.6869,-0.0,0.1333,100
1.6232,4.687,4.496,298.84,298.84,0.0,93.0,400,N4LO+,SIEGERT,-0.0,0.5086,-0.2246,-0.5166,-0.04275,0.5094,-0.08705,-0.541,-0.4838,0.0,9.896e-18,-0.345,0.0,0.0,-0.0,-0.1397,0.7095,0.6806,-0.0,0.1397,100
1.6406,4.635,4.455,298.84,298.84,0.0,94.0,400,N4LO+,SIEGERT,-0.0,0.4973,-0.2497,-0.5123,-0.04151,0.5041,-0.1155,-0.5389,-0.4807,0.0,0.0,-0.3416,1.041e-17,-2.083e-17,-0.0,-0.1462,0.7016,0.6743,-0.0,0.1462,100
1.6581,4.582,4.414,298.84,298.84,0.0,95.0,400,N4LO+,SIEGERT,-0.0,0.4846,-0.2744,-0.5074,-0.0402,0.4973,-0.1438,-0.5363,-0.4775,0.0,-5.062e-18,-0.3381,0.0,0.0,-0.0,-0.1527,0.6936,0.6681,-0.0,0.1527,100
1.6755,4.528,4.373,298.84,298.84,0.0,96.0,400,N4LO+,SIEGERT,-0.0,0.4708,-0.2986,-0.5021,-0.03882,0.4891,-0.1718,-0.5331,-0.4742,0.0,-3.073e-17,-0.3344,0.0,-1.061e-17,-0.0,-0.1592,0.6855,0.662,-0.0,0.1592,100
1.693,4.474,4.333,298.84,298.84,0.0,97.0,400,N4LO+,SIEGERT,-0.0,0.4557,-0.3223,-0.4963,-0.03736,0.4794,-0.1994,-0.5295,-0.4708,0.0,-1.037e-17,-0.3306,0.0,2.141e-17,-0.0,-0.1657,0.6773,0.6559,0.0,0.1657,100
1.7104,4.419,4.293,298.84,298.84,0.0,98.0,400,N4LO+,SIEGERT,-0.0,0.4394,-0.3454,-0.4901,-0.03583,0.4682,-0.2268,-0.5254,-0.4673,0.0,0.0,-0.3267,0.0,-1.08e-17,-0.0,-0.1722,0.669,0.6499,0.0,0.1722,100
1.7279,4.364,4.254,298.84,298.84,0.0,99.0,400,N4LO+,SIEGERT,0.0,0.422,-0.3679,-0.4834,-0.03423,0.4557,-0.2537,-0.5208,-0.4636,0.0,-1.063e-17,-0.3226,0.0,-1.09e-17,-0.0,-0.1787,0.6606,0.6439,0.0,0.1787,100
1.7453,4.308,4.215,298.84,298.84,0.0,100.0,400,N4LO+,SIEGERT,0.0,0.4035,-0.3898,-0.4762,-0.03257,0.4418,-0.2802,-0.5157,-0.4598,0.0,-5.383e-18,-0.3184,-1.1e-17,2.201e-17,-0.0,-0.1851,0.6522,0.6381,-0.0,0.1851,100
1.7628,4.253,4.177,298.84,298.84,0.0,101.0,400,N4LO+,SIEGERT,-0.0,0.3838,-0.4111,-0.4687,-0.03084,0.4265,-0.3061,-0.5102,-0.456,0.0,1.636e-17,-0.3141,0.0,0.0,-0.0,-0.1916,0.6437,0.6323,-0.0,0.1916,100
1.7802,4.196,4.14,298.84,298.84,0.0,102.0,400,N4LO+,SIEGERT,-0.0,0.3632,-0.4316,-0.4607,-0.02904,0.4099,-0.3316,-0.5043,-0.452,0.0,-1.105e-17,-0.3096,0.0,-1.121e-17,-0.0,-0.1979,0.6352,0.6266,0.0,0.1979,100
1.7977,4.14,4.103,298.84,298.84,0.0,103.0,400,N4LO+,SIEGERT,-0.0,0.3415,-0.4514,-0.4524,-0.02718,0.3921,-0.3564,-0.4979,-0.4479,0.0,0.0,-0.305,0.0,0.0,-0.0,-0.2042,0.6267,0.6211,-0.0,0.2042,100
1.8151,4.083,4.067,298.84,298.84,0.0,104.0,400,N4LO+,SIEGERT,-0.0,0.3189,-0.4705,-0.4436,-0.02526,0.373,-0.3807,-0.4912,-0.4437,0.0,1.136e-17,-0.3003,-1.141e-17,2.281e-17,-0.0,-0.2105,0.6181,0.6156,0.0,0.2105,100
1.8326,4.026,4.031,298.84,298.84,0.0,105.0,400,N4LO+,SIEGERT,-0.0,0.2954,-0.4887,-0.4346,-0.02328,0.3526,-0.4043,-0.484,-0.4394,0.0,0.0,-0.2955,0.0,0.0,-0.0,-0.2167,0.6095,0.6103,-0.0,0.2167,100
1.85,3.969,3.997,298.84,298.84,0.0,106.0,400,N4LO+,SIEGERT,-0.0,0.271,-0.5061,-0.4252,-0.02124,0.3312,-0.4272,-0.4765,-0.4349,0.0,0.0,-0.2906,0.0,1.161e-17,-0.0,-0.2228,0.6009,0.605,0.0,0.2228,100
1.8675,3.912,3.963,298.84,298.84,0.0,107.0,400,N4LO+,SIEGERT,-0.0,0.2457,-0.5227,-0.4154,-0.01916,0.3086,-0.4493,-0.4686,-0.4304,0.0,-2.964e-17,-0.2855,0.0,1.171e-17,-0.0,-0.2288,0.5923,0.5999,0.0,0.2288,100
1.885,3.855,3.93,298.84,298.84,0.0,108.0,400,N4LO+,SIEGERT,0.0,0.2197,-0.5385,-0.4054,-0.01703,0.2849,-0.4707,-0.4604,-0.4258,0.0,-6.016e-18,-0.2804,1.18e-17,-4.721e-17,-0.0,-0.2347,0.5836,0.5949,0.0,0.2347,100
1.9024,3.798,3.897,298.84,298.84,0.0,109.0,400,N4LO+,SIEGERT,-0.0,0.1929,-0.5533,-0.3951,-0.01485,0.2601,-0.4913,-0.452,-0.4211,0.0,-3.053e-17,-0.2752,-1.19e-17,2.38e-17,-0.0,-0.2405,0.575,0.59,-0.0,0.2405,100
1.9199,3.742,3.866,298.84,298.84,0.0,110.0,400,N4LO+,SIEGERT,-0.0,0.1655,-0.5672,-0.3845,-0.01264,0.2344,-0.5111,-0.4432,-0.4162,0.0,-1.24e-17,-0.2699,1.2e-17,2.4e-17,-0.0,-0.2461,0.5664,0.5852,-0.0,0.2461,100
1.9373,3.685,3.835,298.84,298.84,0.0,111.0,400,N4LO+,SIEGERT,-0.0,0.1374,-0.5802,-0.3737,-0.01039,0.2078,-0.53,-0.4341,-0.4113,0.0,2.518e-17,-0.2645,0.0,1.209e-17,-0.0,-0.2516,0.5578,0.5806,0.0,0.2516,100
1.9548,3.628,3.806,298.84,298.84,0.0,112.0,400,N4LO+,SIEGERT,-0.0,0.1087,-0.5922,-0.3627,-0.008106,0.1803,-0.5481,-0.4249,-0.4062,0.0,-1.278e-17,-0.2591,0.0,0.0,-0.0,-0.257,0.5492,0.5761,-0.0,0.257,100
1.9722,3.572,3.777,298.84,298.84,0.0,113.0,400,N4LO+,SIEGERT,0.0,0.07949,-0.6033,-0.3514,-0.005799,0.152,-0.5652,-0.4154,-0.4011,0.0,-2.597e-17,-0.2536,0.0,-4.912e-17,-0.0,-0.2622,0.5407,0.5718,-0.0,0.2622,100
1.9897,3.515,3.749,298.84,298.84,0.0,114.0,400,N4LO+,SIEGERT,-0.0,0.04977,-0.6134,-0.34,-0.003471,0.1228,-0.5815,-0.4057,-0.3958,0.0,1.319e-17,-0.248,-6.186e-18,-1.237e-17,-0.0,-0.2672,0.5321,0.5675,0.0,0.2672,100
2.0071,3.459,3.722,298.84,298.84,0.0,115.0,400,N4LO+,SIEGERT,-0.0,0.01962,-0.6225,-0.3285,-0.001128,0.09301,-0.5967,-0.3958,-0.3905,0.0,0.0,-0.2424,0.0,0.0,-0.0,-0.272,0.5237,0.5634,-0.0,0.272,100
2.0246,3.404,3.696,298.84,298.84,0.0,116.0,400,N4LO+,SIEGERT,-0.0,-0.01092,-0.6306,-0.3168,0.001225,0.06252,-0.6111,-0.3858,-0.385,0.0,0.0,-0.2367,6.275e-18,1.255e-17,-0.0,-0.2767,0.5152,0.5595,-0.0,0.2767,100
2.042,3.348,3.671,298.84,298.84,0.0,117.0,400,N4LO+,SIEGERT,-0.0,-0.0418,-0.6377,-0.305,0.003584,0.03141,-0.6244,-0.3756,-0.3795,0.0,2.078e-17,-0.231,6.318e-18,0.0,-0.0,-0.2811,0.5068,0.5556,0.0,0.2811,100
2.0595,3.293,3.646,298.84,298.84,0.0,118.0,400,N4LO+,SIEGERT,0.0,-0.07295,-0.6438,-0.2931,0.005941,-0.0002353,-0.6368,-0.3653,-0.3739,0.0,7.043e-18,-0.2252,0.0,-1.272e-17,-0.0,-0.2853,0.4985,0.552,0.0,0.2853,100
2.0769,3.238,3.623,298.84,298.84,0.0,119.0,400,N4LO+,SIEGERT,-0.0,-0.1043,-0.6488,-0.2811,0.008291,-0.03237,-0.6481,-0.3549,-0.3681,0.0,1.432e-17,-0.2194,6.402e-18,0.0,-0.0,-0.2893,0.4902,0.5484,0.0,0.2893,100
2.0944,3.184,3.6,298.84,298.84,0.0,120.0,400,N4LO+,SIEGERT,0.0,-0.1359,-0.6529,-0.2691,0.01063,-0.06495,-0.6585,-0.3445,-0.3623,0.0,-7.284e-18,-0.2136,1.288e-17,0.0,-0.0,-0.2931,0.482,0.545,-0.0,0.2931,100
2.1118,3.13,3.579,298.84,298.84,0.0,121.0,400,N4LO+,SIEGERT,0.0,-0.1675,-0.6559,-0.2571,0.01295,-0.09789,-0.6679,-0.334,-0.3564,0.0,-1.482e-17,-0.2077,6.481e-18,0.0,-0.0,-0.2965,0.4738,0.5417,0.0,0.2965,100
2.1293,3.077,3.558,298.84,298.84,0.0,122.0,400,N4LO+,SIEGERT,0.0,-0.1992,-0.6578,-0.245,0.01524,-0.1312,-0.6762,-0.3235,-0.3504,0.0,7.538e-18,-0.2019,-6.519e-18,-2.607e-17,-0.0,-0.2998,0.4657,0.5386,-0.0,0.2998,100
2.1468,3.024,3.538,298.84,298.84,0.0,123.0,400,N4LO+,SIEGERT,0.0,-0.231,-0.6588,-0.233,0.01751,-0.1647,-0.6836,-0.313,-0.3443,0.0,2.301e-17,-0.196,6.555e-18,1.311e-17,-0.0,-0.3027,0.4577,0.5356,0.0,0.3027,100
2.1642,2.971,3.519,298.84,298.84,0.0,124.0,400,N4LO+,SIEGERT,-0.0,-0.2626,-0.6587,-0.221,0.01973,-0.1984,-0.6899,-0.3025,-0.3381,0.0,1.561e-17,-0.1902,-1.318e-17,0.0,-0.0,-0.3054,0.4498,0.5327,-0.0,0.3054,100
2.1817,2.919,3.501,298.84,298.84,0.0,125.0,400,N4LO+,SIEGERT,-0.0,-0.2942,-0.6576,-0.2091,0.02192,-0.2323,-0.6952,-0.292,-0.3318,0.0,0.0,-0.1844,6.625e-18,-1.987e-17,-0.0,-0.3078,0.4419,0.53,0.0,0.3078,100
2.1991,2.867,3.484,298.84,298.84,0.0,126.0,400,N4LO+,SIEGERT,0.0,-0.3256,-0.6555,-0.1973,0.02406,-0.2662,-0.6995,-0.2816,-0.3254,0.0,-1.618e-17,-0.1785,-1.332e-17,-1.332e-17,-0.0,-0.3099,0.4341,0.5274,0.0,0.3099,100
2.2166,2.817,3.467,298.84,298.84,0.0,127.0,400,N4LO+,SIEGERT,0.0,-0.3568,-0.6524,-0.1856,0.02614,-0.3002,-0.7028,-0.2712,-0.319,0.0,0.0,-0.1727,3.344e-18,0.0,-0.0,-0.3118,0.4264,0.5249,-0.0,0.3118,100
2.234,2.766,3.452,298.84,298.84,0.0,128.0,400,N4LO+,SIEGERT,-0.0,-0.3877,-0.6483,-0.1741,0.02816,-0.3342,-0.7052,-0.2609,-0.3124,0.0,-4.192e-18,-0.167,0.0,0.0,-0.0,-0.3133,0.4187,0.5225,0.0,0.3133,100
2.2515,2.716,3.437,298.84,298.84,0.0,129.0,400,N4LO+,SIEGERT,0.0,-0.4183,-0.6432,-0.1627,0.03012,-0.3681,-0.7066,-0.2507,-0.3058,0.0,-4.269e-18,-0.1612,6.748e-18,-6.748e-18,-0.0,-0.3144,0.4112,0.5203,-0.0,0.3144,100
2.2689,2.667,3.423,298.84,298.84,0.0,130.0,400,N4LO+,SIEGERT,-0.0,-0.4485,-0.6372,-0.1514,0.032,-0.4019,-0.707,-0.2407,-0.2991,0.0,-4.348e-18,-0.1555,3.388e-18,0.0,-0.0,-0.3153,0.4038,0.5182,0.0,0.3153,100
2.2864,2.619,3.41,298.84,298.84,0.0,131.0,400,N4LO+,SIEGERT,0.0,-0.4782,-0.6303,-0.1404,0.03382,-0.4355,-0.7064,-0.2307,-0.2923,0.0,0.0,-0.1499,-3.401e-18,-6.801e-18,-0.0,-0.3159,0.3964,0.5162,-0.0,0.3159,100
2.3038,2.571,3.398,298.84,298.84,0.0,132.0,400,N4LO+,SIEGERT,0.0,-0.5075,-0.6224,-0.1296,0.03554,-0.4688,-0.705,-0.2209,-0.2854,0.0,-7.668e-17,-0.1443,1.195e-17,-1.297e-16,-0.0,-0.3161,0.3892,0.5143,-0.0,0.3161,100
2.3213,2.524,3.386,298.84,298.84,0.0,133.0,400,N4LO+,SIEGERT,0.0,-0.5362,-0.6137,-0.119,0.03719,-0.502,-0.7026,-0.2113,-0.2785,0.0,-2.297e-18,-0.1388,3.425e-18,0.0,-0.0,-0.316,0.382,0.5126,0.0,0.316,100
2.3387,2.477,3.375,298.84,298.84,0.0,134.0,400,N4LO+,SIEGERT,-0.0,-0.5644,-0.6041,-0.1087,0.03874,-0.5348,-0.6993,-0.2018,-0.2715,0.0,1.17e-17,-0.1333,5.153e-18,-6.871e-18,-0.0,-0.3155,0.375,0.5109,-0.0,0.3155,100
2.3562,2.431,3.365,298.84,298.84,0.0,135.0,400,N4LO+,SIEGERT,0.0,-0.5918,-0.5936,-0.09872,0.0402,-0.5672,-0.6952,-0.1925,-0.2644,0.0,-2.146e-17,-0.1279,2.584e-18,-1.378e-17,-0.0,-0.3147,0.368,0.5094,-0.0,0.3147,100
2.3736,2.386,3.356,298.84,298.84,0.0,136.0,400,N4LO+,SIEGERT,0.0,-0.6186,-0.5824,-0.089,0.04156,-0.5992,-0.6902,-0.1834,-0.2572,0.0,-1.701e-17,-0.1225,5.183e-18,-4.147e-17,-0.0,-0.3136,0.3612,0.508,0.0,0.3136,100
2.3911,2.342,3.347,298.84,298.84,0.0,137.0,400,N4LO+,SIEGERT,0.0,-0.6447,-0.5704,-0.07961,0.04282,-0.6308,-0.6844,-0.1744,-0.25,0.0,-4.209e-17,-0.1173,-8.661e-19,-2.425e-17,-0.0,-0.3121,0.3545,0.5067,0.0,0.3121,100
2.4086,2.298,3.339,298.84,298.84,0.0,138.0,400,N4LO+,SIEGERT,-0.0,-0.6699,-0.5577,-0.07055,0.04398,-0.662,-0.6777,-0.1657,-0.2427,0.0,-5.046e-17,-0.1121,-4.341e-18,3.473e-18,-0.0,-0.3103,0.3479,0.5055,0.0,0.3103,100
2.426,2.255,3.332,298.84,298.84,0.0,139.0,400,N4LO+,SIEGERT,0.0,-0.6944,-0.5442,-0.06185,0.04503,-0.6926,-0.6704,-0.1572,-0.2354,0.0,-5.271e-17,-0.107,1.044e-17,6.961e-18,-0.0,-0.3082,0.3414,0.5043,0.0,0.3082,100
2.4435,2.213,3.325,298.84,298.84,0.0,140.0,400,N4LO+,SIEGERT,0.0,-0.7179,-0.5302,-0.05353,0.04596,-0.7227,-0.6622,-0.1489,-0.228,0.0,-8.384e-17,-0.1021,2.616e-18,-6.976e-17,-0.0,-0.3057,0.335,0.5033,-0.0,0.3057,100
2.4609,2.172,3.319,298.84,298.84,0.0,141.0,400,N4LO+,SIEGERT,0.0,-0.7405,-0.5155,-0.04559,0.04679,-0.7522,-0.6533,-0.1409,-0.2205,0.0,-5.073e-17,-0.09715,1.31e-18,-2.097e-17,-0.0,-0.3029,0.3287,0.5024,0.0,0.3029,100
2.4784,2.131,3.313,298.84,298.84,0.0,142.0,400,N4LO+,SIEGERT,0.0,-0.7622,-0.5003,-0.03805,0.04749,-0.7811,-0.6438,-0.133,-0.213,0.0,-2.245e-17,-0.09236,-8.751e-19,-2.45e-17,-0.0,-0.2998,0.3226,0.5015,-0.0,0.2998,100
2.4958,2.091,3.308,298.84,298.84,0.0,143.0,400,N4LO+,SIEGERT,0.0,-0.7829,-0.4845,-0.03093,0.04809,-0.8093,-0.6335,-0.1254,-0.2055,0.0,-1.178e-17,-0.08766,-3.506e-18,-7.011e-18,-0.0,-0.2963,0.3166,0.5007,-0.0,0.2963,100
2.5133,2.052,3.303,298.84,298.84,0.0,144.0,400,N4LO+,SIEGERT,-0.0,-0.8026,-0.4683,-0.02423,0.04856,-0.837,-0.6226,-0.1181,-0.1979,0.0,1.342e-17,-0.08307,8.777e-19,1.58e-17,-0.0,-0.2925,0.3107,0.5,-0.0,0.2925,100
2.5307,2.014,3.299,298.84,298.84,0.0,145.0,400,N4LO+,SIEGERT,-0.0,-0.8212,-0.4517,-0.01797,0.04892,-0.8639,-0.6111,-0.111,-0.1903,0.0,2.411e-17,-0.07859,-4.394e-18,-1.757e-17,-0.0,-0.2884,0.3049,0.4994,-0.0,0.2884,100
2.5482,1.977,3.295,298.84,298.84,0.0,146.0,400,N4LO+,SIEGERT,-0.0,-0.8388,-0.4347,-0.01216,0.04915,-0.8901,-0.599,-0.1041,-0.1827,0.0,8.064e-17,-0.07422,-8.797e-19,7.038e-17,-0.0,-0.284,0.2993,0.4989,0.0,0.284,100
2.5656,1.941,3.292,298.84,298.84,0.0,147.0,400,N4LO+,SIEGERT,0.0,-0.8553,-0.4175,-0.006789,0.04927,-0.9157,-0.5863,-0.09745,-0.1751,0.0,2.241e-18,-0.06997,1.145e-17,-1.233e-17,-0.0,-0.2792,0.2938,0.4984,-0.0,0.2792,100
2.5831,1.905,3.289,298.84,298.84,0.0,148.0,400,N4LO+,SIEGERT,0.0,-0.8707,-0.3999,-0.001879,0.04927,-0.9405,-0.5731,-0.09106,-0.1674,0.0,-1.044e-16,-0.06583,9.694e-18,-2.38e-17,-0.0,-0.2742,0.2884,0.498,-0.0,0.2742,100
2.6005,1.871,3.287,298.84,298.84,0.0,149.0,400,N4LO+,SIEGERT,0.0,-0.8849,-0.3823,0.002574,0.04915,-0.9645,-0.5594,-0.08491,-0.1597,0.0,-7.36e-18,-0.0618,-1.764e-18,5.292e-18,-0.0,-0.2688,0.2832,0.4976,0.0,0.2688,100
2.618,1.837,3.285,298.84,298.84,0.0,150.0,400,N4LO+,SIEGERT,0.0,-0.898,-0.3645,0.006567,0.04891,-0.9878,-0.5452,-0.07901,-0.1521,0.0,-1.026e-17,-0.0579,1.765e-18,1.324e-17,-0.0,-0.2632,0.2781,0.4973,-0.0,0.2632,100
2.6354,1.805,3.283,298.84,298.84,0.0,151.0,400,N4LO+,SIEGERT,0.0,-0.91,-0.3466,0.0101,0.04855,-1.01,-0.5306,-0.07334,-0.1445,0.0,-1.313e-16,-0.05412,4.415e-18,-5.827e-17,-0.0,-0.2573,0.2732,0.497,-0.0,0.2573,100
2.6529,1.773,3.282,298.84,298.84,0.0,152.0,400,N4LO+,SIEGERT,-0.0,-0.9209,-0.3288,0.01319,0.04807,-1.032,-0.5155,-0.06792,-0.1369,0.0,-1.84e-18,-0.05046,8.833e-19,2.385e-17,-0.0,-0.2511,0.2684,0.4968,0.0,0.2511,100
2.6704,1.742,3.281,298.84,298.84,0.0,153.0,400,N4LO+,SIEGERT,0.0,-0.9307,-0.311,0.01582,0.04749,-1.053,-0.5,-0.06274,-0.1293,0.0,3.12e-18,-0.04692,1.767e-18,-2.562e-17,-0.0,-0.2446,0.2637,0.4967,-0.0,0.2446,100
2.6878,1.712,3.28,298.84,298.84,0.0,154.0,400,N4LO+,SIEGERT,-0.0,-0.9394,-0.2933,0.01802,0.04679,-1.073,-0.4841,-0.05779,-0.1218,0.0,-5.682e-17,-0.04351,-3.535e-18,3.624e-17,-0.0,-0.2378,0.2592,0.4965,0.0,0.2378,100
2.7053,1.683,3.28,298.84,298.84,0.0,155.0,400,N4LO+,SIEGERT,-0.0,-0.947,-0.2759,0.01978,0.04597,-1.093,-0.4679,-0.05308,-0.1144,0.0,-1.991e-17,-0.04023,-1.768e-18,3.536e-18,-0.0,-0.2308,0.2548,0.4965,0.0,0.2308,100
2.7227,1.656,3.279,298.84,298.84,0.0,156.0,400,N4LO+,SIEGERT,-0.0,-0.9535,-0.2586,0.02114,0.04505,-1.111,-0.4513,-0.04859,-0.107,0.0,-1.45e-17,-0.03707,2.652e-18,1.591e-17,-0.0,-0.2236,0.2506,0.4964,-0.0,0.2236,100
2.7402,1.629,3.279,298.84,298.84,0.0,157.0,400,N4LO+,SIEGERT,0.0,-0.959,-0.2417,0.02209,0.04403,-1.129,-0.4344,-0.04434,-0.09976,0.0,-1.021e-16,-0.03404,5.305e-18,-1.742e-16,-0.0,-0.2161,0.2466,0.4964,0.0,0.2161,100
2.7576,1.603,3.279,298.84,298.84,0.0,158.0,400,N4LO+,SIEGERT,0.0,-0.9636,-0.2252,0.02267,0.0429,-1.146,-0.4173,-0.0403,-0.09261,0.0,-8.256e-17,-0.03114,6.189e-18,-3.625e-17,-0.0,-0.2084,0.2427,0.4964,0.0,0.2084,100
2.7751,1.578,3.279,298.84,298.84,0.0,159.0,400,N4LO+,SIEGERT,0.0,-0.9672,-0.2091,0.02289,0.04168,-1.162,-0.3999,-0.03649,-0.08558,0.0,3.042e-18,-0.02837,8.84e-19,3.094e-18,-0.0,-0.2004,0.2389,0.4964,0.0,0.2004,100
2.7925,1.555,3.28,298.84,298.84,0.0,160.0,400,N4LO+,SIEGERT,0.0,-0.97,-0.1934,0.02278,0.04035,-1.178,-0.3822,-0.03289,-0.0787,0.0,-4.994e-17,-0.02572,-4.42e-18,-1.237e-17,-0.0,-0.1923,0.2353,0.4965,0.0,0.1923,100
2.81,1.532,3.28,298.84,298.84,0.0,161.0,400,N4LO+,SIEGERT,-0.0,-0.9719,-0.1783,0.02237,0.03894,-1.192,-0.3643,-0.0295,-0.07198,0.0,-1.132e-16,-0.02321,5.303e-18,-1.511e-16,-0.0,-0.1839,0.2319,0.4966,0.0,0.1839,100
2.8274,1.511,3.281,298.84,298.84,0.0,162.0,400,N4LO+,SIEGERT,0.0,-0.9731,-0.1637,0.02167,0.03743,-1.206,-0.3461,-0.02632,-0.06544,0.0,-1.838e-17,-0.02082,0.0,-9.72e-18,-0.0,-0.1754,0.2287,0.4966,0.0,0.1754,100
2.8449,1.49,3.281,298.84,298.84,0.0,163.0,400,N4LO+,SIEGERT,0.0,-0.9735,-0.1496,0.02073,0.03584,-1.219,-0.3278,-0.02334,-0.0591,0.0,-5.934e-17,-0.01857,6.184e-18,1.679e-17,-0.0,-0.1667,0.2256,0.4967,0.0,0.1667,100
2.8623,1.471,3.282,298.84,298.84,0.0,164.0,400,N4LO+,SIEGERT,0.0,-0.9734,-0.1363,0.01957,0.03417,-1.231,-0.3093,-0.02056,-0.05297,0.0,-6.529e-18,-0.01644,8.833e-19,-1.104e-17,-0.0,-0.1578,0.2226,0.4968,-0.0,0.1578,100
2.8798,1.452,3.283,298.84,298.84,0.0,165.0,400,N4LO+,SIEGERT,0.0,-0.9727,-0.1235,0.01824,0.03242,-1.243,-0.2907,-0.01798,-0.04709,0.0,-3.275e-17,-0.01445,1.766e-18,-1.236e-17,-0.0,-0.1487,0.2199,0.497,-0.0,0.1487,100
2.8972,1.435,3.284,298.84,298.84,0.0,166.0,400,N4LO+,SIEGERT,0.0,-0.9715,-0.1114,0.01676,0.03059,-1.253,-0.2719,-0.01558,-0.04147,0.0,2.083e-18,-0.01258,1.324e-18,9.712e-18,-0.0,-0.1395,0.2173,0.4971,0.0,0.1395,100
2.9147,1.419,3.284,298.84,298.84,0.0,167.0,400,N4LO+,SIEGERT,0.0,-0.97,-0.09993,0.01517,0.0287,-1.263,-0.253,-0.01337,-0.03612,0.0,-3.957e-18,-0.01084,-1.324e-18,-1.412e-17,-0.0,-0.1301,0.2149,0.4972,0.0,0.1301,100
2.9322,1.405,3.285,298.84,298.84,0.0,168.0,400,N4LO+,SIEGERT,-0.0,-0.9681,-0.08913,0.01351,0.02675,-1.272,-0.2339,-0.01134,-0.03107,0.0,1.574e-17,-0.009237,0.0,0.0,-0.0,-0.1206,0.2126,0.4973,-0.0,0.1206,100
2.9496,1.391,3.286,298.84,298.84,0.0,169.0,400,N4LO+,SIEGERT,0.0,-0.966,-0.07899,0.01182,0.02473,-1.281,-0.2148,-0.009487,-0.02634,0.0,-2.944e-17,-0.007759,0.0,3.97e-18,-0.0,-0.111,0.2106,0.4974,-0.0,0.111,100
2.9671,1.378,3.287,298.84,298.84,0.0,170.0,400,N4LO+,SIEGERT,0.0,-0.9638,-0.06947,0.01013,0.02266,-1.288,-0.1955,-0.00781,-0.02195,0.0,-2.682e-17,-0.006411,1.323e-18,-5.094e-17,-0.0,-0.1013,0.2087,0.4976,-0.0,0.1013,100
2.9845,1.367,3.287,298.84,298.84,0.0,171.0,400,N4LO+,SIEGERT,-0.0,-0.9615,-0.06057,0.008474,0.02054,-1.295,-0.1762,-0.006303,-0.01791,0.0,-1.244e-16,-0.005191,-4.409e-19,-2.456e-16,-0.0,-0.09146,0.2069,0.4977,-0.0,0.09146,100
3.002,1.357,3.288,298.84,298.84,0.0,172.0,400,N4LO+,SIEGERT,0.0,-0.9592,-0.05224,0.00689,0.01837,-1.302,-0.1568,-0.004964,-0.01425,0.0,-1.118e-17,-0.004101,1.543e-18,-1.166e-16,-0.0,-0.08153,0.2054,0.4978,0.0,0.08153,100
3.0194,1.348,3.289,298.84,298.84,0.0,173.0,400,N4LO+,SIEGERT,0.0,-0.957,-0.04445,0.005409,0.01617,-1.307,-0.1373,-0.003789,-0.01098,0.0,-2.305e-17,-0.003139,8.815e-19,1.113e-17,-0.0,-0.07152,0.204,0.4979,0.0,0.07152,100
3.0369,1.34,3.289,298.84,298.84,0.0,174.0,400,N4LO+,SIEGERT,-0.0,-0.955,-0.03714,0.00406,0.01392,-1.312,-0.1178,-0.002777,-0.008108,0.0,1.023e-17,-0.002306,3.305e-19,2.512e-17,-0.0,-0.06144,0.2029,0.4979,0.0,0.06144,100
3.0543,1.333,3.29,298.84,298.84,0.0,175.0,400,N4LO+,SIEGERT,-0.0,-0.9531,-0.03026,0.002871,0.01165,-1.316,-0.09824,-0.001924,-0.005656,0.0,5.118e-17,-0.001601,-2.203e-19,2.726e-17,-0.0,-0.05129,0.2019,0.498,-0.0,0.05129,100
3.0718,1.328,3.29,298.84,298.84,0.0,176.0,400,N4LO+,SIEGERT,0.0,-0.9515,-0.02375,0.001865,0.009351,-1.319,-0.07864,-0.001229,-0.003633,0.0,2.596e-17,-0.001024,0.0,-3.855e-19,-0.0,-0.0411,0.201,0.4981,-0.0,0.0411,100
