I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF,CONFIG
63,31.506,1.301e-06,19.61,13.916,58.014,100.0,N4LO+,500,75_75_75_105
63,31.506,1.296e-06,19.61,13.916,58.014,100.0,N4LO+,550,75_75_75_105
63,31.506,1.304e-06,19.61,13.916,58.014,100.0,N4LO+,450,75_75_75_105
63,31.508,6.22e-07,31.861,12.115,47.564,100.0,N4LO+,500,15_105_15_75
63,31.508,5.971e-07,31.861,12.115,47.564,100.0,N2LO,450,15_105_15_75
63,31.508,6.116e-07,31.861,12.115,47.564,100.0,N3LO,450,15_105_15_75
63,31.508,6.33e-07,31.861,12.115,47.564,100.0,N4LO+,550,15_105_15_75
63,31.508,5.887e-07,31.861,12.115,47.564,100.0,N4LO+,400,15_105_15_75
63,31.508,6.071e-07,31.861,12.115,47.564,100.0,N4LO+,450,15_105_15_75
63,31.508,6.095e-07,31.861,12.115,47.564,100.0,N4LO,450,15_105_15_75
63,31.511,7.904e-07,27.066,12.939,51.535,100.0,N4LO+,450,45_75_45_105
63,31.511,8.053e-07,27.066,12.939,51.535,100.0,N3LO,450,45_75_45_105
63,31.511,7.956e-07,27.066,12.939,51.535,100.0,N4LO+,550,45_75_45_105
63,31.511,7.942e-07,27.066,12.939,51.535,100.0,N4LO+,500,45_75_45_105
63,31.511,7.936e-07,27.066,12.939,51.535,100.0,N2LO,450,45_75_45_105
63,31.511,7.997e-07,27.066,12.939,51.535,100.0,N4LO,450,45_75_45_105
63,31.511,7.84e-07,27.066,12.939,51.535,100.0,N4LO+,400,45_75_45_105
63,31.512,4.505e-07,32.449,13.441,45.65,100.0,N3LO,450,15_0_15_180
63,31.512,4.609e-07,32.449,13.441,45.65,100.0,N4LO+,500,15_0_15_180
63,31.512,4.469e-07,32.449,13.441,45.65,100.0,N4LO+,450,15_0_15_180
63,31.512,4.398e-07,32.449,13.441,45.65,100.0,N2LO,450,15_0_15_180
63,31.512,4.475e-07,32.449,13.441,45.65,100.0,N4LO,450,15_0_15_180
63,31.512,4.715e-07,32.449,13.441,45.65,100.0,N4LO+,550,15_0_15_180
63,31.512,4.302e-07,32.449,13.441,45.65,100.0,N4LO+,400,15_0_15_180
64,32.005,8.112e-07,26.682,13.25,51.608,100.0,N4LO+,450,45_75_45_105
64,32.005,8.145e-07,26.682,13.25,51.608,100.0,N4LO+,500,45_75_45_105
64,32.005,8.052e-07,26.682,13.25,51.608,100.0,N4LO+,400,45_75_45_105
64,32.005,8.264e-07,26.682,13.25,51.608,100.0,N3LO,450,45_75_45_105
64,32.005,8.144e-07,26.682,13.25,51.608,100.0,N2LO,450,45_75_45_105
64,32.005,8.154e-07,26.682,13.25,51.608,100.0,N4LO+,550,45_75_45_105
64,32.005,8.21e-07,26.682,13.25,51.608,100.0,N4LO,450,45_75_45_105
64,32.007,3.788e-06,48.39,22.079,21.071,100.0,N4LO+,500,165_15_15_165
64,32.007,3.751e-06,48.39,22.079,21.071,100.0,N3LO,450,165_15_15_165
64,32.007,3.75e-06,48.39,22.079,21.071,100.0,N4LO+,450,165_15_15_165
64,32.007,3.775e-06,48.39,22.079,21.071,100.0,N4LO,450,165_15_15_165
64,32.007,3.639e-06,48.39,22.079,21.071,100.0,N2LO,450,165_15_15_165
64,32.007,3.812e-06,48.39,22.079,21.071,100.0,N4LO+,550,165_15_15_165
64,32.007,3.69e-06,48.39,22.079,21.071,100.0,N4LO+,400,165_15_15_165
64,32.008,4.411e-07,32.06,13.75,45.73,100.0,N4LO,450,15_0_15_180
64,32.008,4.244e-07,32.06,13.75,45.73,100.0,N4LO+,400,15_0_15_180
64,32.008,4.405e-07,32.06,13.75,45.73,100.0,N4LO+,450,15_0_15_180
64,32.008,4.331e-07,32.06,13.75,45.73,100.0,N2LO,450,15_0_15_180
64,32.008,4.538e-07,32.06,13.75,45.73,100.0,N4LO+,500,15_0_15_180
64,32.008,4.64e-07,32.06,13.75,45.73,100.0,N4LO+,550,15_0_15_180
64,32.008,4.437e-07,32.06,13.75,45.73,100.0,N3LO,450,15_0_15_180
64,32.009,6.341e-07,31.461,12.416,47.663,100.0,N4LO+,500,15_105_15_75
64,32.009,6.017e-07,31.461,12.416,47.663,100.0,N4LO+,400,15_105_15_75
64,32.009,6.09e-07,31.461,12.416,47.663,100.0,N2LO,450,15_105_15_75
64,32.009,6.197e-07,31.461,12.416,47.663,100.0,N4LO+,450,15_105_15_75
64,32.009,6.239e-07,31.461,12.416,47.663,100.0,N3LO,450,15_105_15_75
64,32.009,6.223e-07,31.461,12.416,47.663,100.0,N4LO,450,15_105_15_75
64,32.009,6.448e-07,31.461,12.416,47.663,100.0,N4LO+,550,15_105_15_75
64,32.01,1.344e-06,19.237,14.255,58.048,100.0,N2LO,450,75_75_75_105
64,32.01,1.327e-06,19.237,14.255,58.048,100.0,N4LO+,450,75_75_75_105
64,32.01,1.324e-06,19.237,14.255,58.048,100.0,N4LO+,500,75_75_75_105
64,32.01,1.327e-06,19.237,14.255,58.048,100.0,N4LO+,400,75_75_75_105
64,32.01,1.318e-06,19.237,14.255,58.048,100.0,N4LO+,550,75_75_75_105
64,32.01,1.359e-06,19.237,14.255,58.048,100.0,N3LO,450,75_75_75_105
64,32.01,1.345e-06,19.237,14.255,58.048,100.0,N4LO,450,75_75_75_105
65,32.501,8.365e-07,26.298,13.565,51.677,100.0,N4LO+,500,45_75_45_105
65,32.501,8.37e-07,26.298,13.565,51.677,100.0,N4LO+,550,45_75_45_105
65,32.501,8.369e-07,26.298,13.565,51.677,100.0,N2LO,450,45_75_45_105
65,32.501,8.337e-07,26.298,13.565,51.677,100.0,N4LO+,450,45_75_45_105
65,32.501,8.439e-07,26.298,13.565,51.677,100.0,N4LO,450,45_75_45_105
65,32.501,8.281e-07,26.298,13.565,51.677,100.0,N4LO+,400,45_75_45_105
65,32.501,8.492e-07,26.298,13.565,51.677,100.0,N3LO,450,45_75_45_105
65,32.504,1.338e-06,18.874,14.59,58.076,100.0,N4LO+,550,75_75_75_105
65,32.504,1.347e-06,18.874,14.59,58.076,100.0,N4LO+,450,75_75_75_105
65,32.504,1.347e-06,18.874,14.59,58.076,100.0,N4LO+,400,75_75_75_105
65,32.504,1.364e-06,18.874,14.59,58.076,100.0,N2LO,450,75_75_75_105
65,32.504,1.344e-06,18.874,14.59,58.076,100.0,N4LO+,500,75_75_75_105
65,32.504,1.366e-06,18.874,14.59,58.076,100.0,N4LO,450,75_75_75_105
65,32.504,1.38e-06,18.874,14.59,58.076,100.0,N3LO,450,75_75_75_105
65,32.506,4.27e-07,31.672,14.061,45.807,100.0,N2LO,450,15_0_15_180
65,32.506,4.376e-07,31.672,14.061,45.807,100.0,N3LO,450,15_0_15_180
65,32.506,4.346e-07,31.672,14.061,45.807,100.0,N4LO+,450,15_0_15_180
65,32.506,4.474e-07,31.672,14.061,45.807,100.0,N4LO+,500,15_0_15_180
65,32.506,4.192e-07,31.672,14.061,45.807,100.0,N4LO+,400,15_0_15_180
65,32.506,4.353e-07,31.672,14.061,45.807,100.0,N4LO,450,15_0_15_180
65,32.506,4.572e-07,31.672,14.061,45.807,100.0,N4LO+,550,15_0_15_180
65,32.507,3.621e-06,48.369,22.578,20.593,100.0,N4LO+,400,165_15_15_165
65,32.507,3.571e-06,48.369,22.578,20.593,100.0,N2LO,450,165_15_15_165
65,32.507,3.717e-06,48.369,22.578,20.593,100.0,N4LO+,500,165_15_15_165
65,32.507,3.704e-06,48.369,22.578,20.593,100.0,N4LO,450,165_15_15_165
65,32.507,3.681e-06,48.369,22.578,20.593,100.0,N3LO,450,165_15_15_165
65,32.507,3.741e-06,48.369,22.578,20.593,100.0,N4LO+,550,165_15_15_165
65,32.507,3.68e-06,48.369,22.578,20.593,100.0,N4LO+,450,165_15_15_165
65,32.51,6.392e-07,31.061,12.72,47.759,100.0,N3LO,450,15_105_15_75
65,32.51,6.596e-07,31.061,12.72,47.759,100.0,N4LO+,550,15_105_15_75
65,32.51,6.493e-07,31.061,12.72,47.759,100.0,N4LO+,500,15_105_15_75
65,32.51,6.353e-07,31.061,12.72,47.759,100.0,N4LO+,450,15_105_15_75
65,32.51,6.175e-07,31.061,12.72,47.759,100.0,N4LO+,400,15_105_15_75
65,32.51,6.238e-07,31.061,12.72,47.759,100.0,N2LO,450,15_105_15_75
65,32.51,6.381e-07,31.061,12.72,47.759,100.0,N4LO,450,15_105_15_75
66,33.0,6.673e-07,30.672,13.018,47.849,100.0,N4LO+,500,15_105_15_75
66,33.0,6.361e-07,30.672,13.018,47.849,100.0,N4LO+,400,15_105_15_75
66,33.0,6.413e-07,30.672,13.018,47.849,100.0,N2LO,450,15_105_15_75
66,33.0,6.536e-07,30.672,13.018,47.849,100.0,N4LO+,450,15_105_15_75
66,33.0,6.573e-07,30.672,13.018,47.849,100.0,N3LO,450,15_105_15_75
66,33.0,3.581e-06,48.342,23.071,20.127,100.0,N4LO+,450,165_15_15_165
66,33.0,3.642e-06,48.342,23.071,20.127,100.0,N4LO+,550,165_15_15_165
66,33.0,6.773e-07,30.672,13.018,47.849,100.0,N4LO+,550,15_105_15_75
66,33.0,3.619e-06,48.342,23.071,20.127,100.0,N4LO+,500,165_15_15_165
66,33.0,3.582e-06,48.342,23.071,20.127,100.0,N3LO,450,165_15_15_165
66,33.0,6.567e-07,30.672,13.018,47.849,100.0,N4LO,450,15_105_15_75
66,33.0,3.605e-06,48.342,23.071,20.127,100.0,N4LO,450,165_15_15_165
66,33.0,3.476e-06,48.342,23.071,20.127,100.0,N2LO,450,165_15_15_165
66,33.0,3.523e-06,48.342,23.071,20.127,100.0,N4LO+,400,165_15_15_165
66,33.005,4.417e-07,31.284,14.375,45.88,100.0,N4LO+,500,15_0_15_180
66,33.005,4.145e-07,31.284,14.375,45.88,100.0,N4LO+,400,15_0_15_180
66,33.005,4.321e-07,31.284,14.375,45.88,100.0,N3LO,450,15_0_15_180
66,33.005,4.215e-07,31.284,14.375,45.88,100.0,N2LO,450,15_0_15_180
66,33.005,4.301e-07,31.284,14.375,45.88,100.0,N4LO,450,15_0_15_180
66,33.005,4.294e-07,31.284,14.375,45.88,100.0,N4LO+,450,15_0_15_180
66,33.005,4.509e-07,31.284,14.375,45.88,100.0,N4LO+,550,15_0_15_180
66,33.009,1.384e-06,18.504,14.934,58.101,100.0,N4LO,450,75_75_75_105
66,33.009,1.398e-06,18.504,14.934,58.101,100.0,N3LO,450,75_75_75_105
66,33.009,1.365e-06,18.504,14.934,58.101,100.0,N4LO+,450,75_75_75_105
66,33.009,1.355e-06,18.504,14.934,58.101,100.0,N4LO+,550,75_75_75_105
66,33.009,1.361e-06,18.504,14.934,58.101,100.0,N4LO+,500,75_75_75_105
66,33.009,1.365e-06,18.504,14.934,58.101,100.0,N4LO+,400,75_75_75_105
66,33.009,1.382e-06,18.504,14.934,58.101,100.0,N2LO,450,75_75_75_105
66,33.01,8.584e-07,25.906,13.889,51.745,100.0,N4LO+,450,45_75_45_105
66,33.01,8.532e-07,25.906,13.889,51.745,100.0,N4LO+,400,45_75_45_105
66,33.01,8.608e-07,25.906,13.889,51.745,100.0,N4LO+,550,45_75_45_105
66,33.01,8.608e-07,25.906,13.889,51.745,100.0,N4LO+,500,45_75_45_105
66,33.01,8.691e-07,25.906,13.889,51.745,100.0,N4LO,450,45_75_45_105
66,33.01,8.742e-07,25.906,13.889,51.745,100.0,N3LO,450,45_75_45_105
66,33.01,8.616e-07,25.906,13.889,51.745,100.0,N2LO,450,45_75_45_105
67,33.503,1.376e-06,18.145,15.274,58.121,100.0,N4LO+,500,75_75_75_105
67,33.503,1.399e-06,18.145,15.274,58.121,100.0,N4LO,450,75_75_75_105
67,33.503,1.413e-06,18.145,15.274,58.121,100.0,N3LO,450,75_75_75_105
67,33.503,1.397e-06,18.145,15.274,58.121,100.0,N2LO,450,75_75_75_105
67,33.503,1.38e-06,18.145,15.274,58.121,100.0,N4LO+,450,75_75_75_105
67,33.503,1.37e-06,18.145,15.274,58.121,100.0,N4LO+,550,75_75_75_105
67,33.503,1.38e-06,18.145,15.274,58.121,100.0,N4LO+,400,75_75_75_105
67,33.505,6.991e-07,30.274,13.328,47.938,100.0,N4LO+,550,15_105_15_75
67,33.505,6.796e-07,30.274,13.328,47.938,100.0,N3LO,450,15_105_15_75
67,33.505,4.254e-07,30.897,14.692,45.951,100.0,N4LO,450,15_0_15_180
67,33.505,4.104e-07,30.897,14.692,45.951,100.0,N4LO+,400,15_0_15_180
67,33.505,6.794e-07,30.274,13.328,47.938,100.0,N4LO,450,15_105_15_75
67,33.505,4.166e-07,30.897,14.692,45.951,100.0,N2LO,450,15_0_15_180
67,33.505,6.76e-07,30.274,13.328,47.938,100.0,N4LO+,450,15_105_15_75
67,33.505,4.272e-07,30.897,14.692,45.951,100.0,N3LO,450,15_0_15_180
67,33.505,6.629e-07,30.274,13.328,47.938,100.0,N2LO,450,15_105_15_75
67,33.505,6.894e-07,30.274,13.328,47.938,100.0,N4LO+,500,15_105_15_75
67,33.505,4.247e-07,30.897,14.692,45.951,100.0,N4LO+,450,15_0_15_180
67,33.505,6.587e-07,30.274,13.328,47.938,100.0,N4LO+,400,15_105_15_75
67,33.505,4.453e-07,30.897,14.692,45.951,100.0,N4LO+,550,15_0_15_180
67,33.505,4.365e-07,30.897,14.692,45.951,100.0,N4LO+,500,15_0_15_180
67,33.507,3.482e-06,48.307,23.576,19.657,100.0,N4LO,450,165_15_15_165
67,33.507,3.402e-06,48.307,23.576,19.657,100.0,N4LO+,400,165_15_15_165
67,33.507,3.496e-06,48.307,23.576,19.657,100.0,N4LO+,500,165_15_15_165
67,33.507,3.461e-06,48.307,23.576,19.657,100.0,N3LO,450,165_15_15_165
67,33.507,3.459e-06,48.307,23.576,19.657,100.0,N4LO+,450,165_15_15_165
67,33.507,3.52e-06,48.307,23.576,19.657,100.0,N4LO+,550,165_15_15_165
67,33.507,3.358e-06,48.307,23.576,19.657,100.0,N2LO,450,165_15_15_165
67,33.508,8.859e-07,25.524,14.209,51.807,100.0,N4LO+,500,45_75_45_105
67,33.508,9.002e-07,25.524,14.209,51.807,100.0,N3LO,450,45_75_45_105
67,33.508,8.952e-07,25.524,14.209,51.807,100.0,N4LO,450,45_75_45_105
67,33.508,8.84e-07,25.524,14.209,51.807,100.0,N4LO+,450,45_75_45_105
67,33.508,8.872e-07,25.524,14.209,51.807,100.0,N2LO,450,45_75_45_105
67,33.508,8.791e-07,25.524,14.209,51.807,100.0,N4LO+,400,45_75_45_105
67,33.508,8.856e-07,25.524,14.209,51.807,100.0,N4LO+,550,45_75_45_105
68,34.007,4.319e-07,30.51,15.011,46.019,100.0,N4LO+,500,15_0_15_180
68,34.007,9.064e-07,25.143,14.532,51.865,100.0,N4LO+,400,45_75_45_105
68,34.007,9.11e-07,25.143,14.532,51.865,100.0,N4LO+,450,45_75_45_105
68,34.007,4.068e-07,30.51,15.011,46.019,100.0,N4LO+,400,15_0_15_180
68,34.007,3.387e-06,48.267,24.074,19.199,100.0,N4LO+,550,165_15_15_165
68,34.007,4.404e-07,30.51,15.011,46.019,100.0,N4LO+,550,15_0_15_180
68,34.007,4.123e-07,30.51,15.011,46.019,100.0,N2LO,450,15_0_15_180
68,34.007,4.206e-07,30.51,15.011,46.019,100.0,N4LO+,450,15_0_15_180
68,34.007,4.229e-07,30.51,15.011,46.019,100.0,N3LO,450,15_0_15_180
68,34.007,9.276e-07,25.143,14.532,51.865,100.0,N3LO,450,45_75_45_105
68,34.007,3.328e-06,48.267,24.074,19.199,100.0,N3LO,450,165_15_15_165
68,34.007,3.327e-06,48.267,24.074,19.199,100.0,N4LO+,450,165_15_15_165
68,34.007,3.364e-06,48.267,24.074,19.199,100.0,N4LO+,500,165_15_15_165
68,34.007,3.231e-06,48.267,24.074,19.199,100.0,N2LO,450,165_15_15_165
68,34.007,9.125e-07,25.143,14.532,51.865,100.0,N4LO+,500,45_75_45_105
68,34.007,9.141e-07,25.143,14.532,51.865,100.0,N2LO,450,45_75_45_105
68,34.007,4.214e-07,30.51,15.011,46.019,100.0,N4LO,450,15_0_15_180
68,34.007,9.117e-07,25.143,14.532,51.865,100.0,N4LO+,550,45_75_45_105
68,34.007,9.227e-07,25.143,14.532,51.865,100.0,N4LO,450,45_75_45_105
68,34.007,3.271e-06,48.267,24.074,19.199,100.0,N4LO+,400,165_15_15_165
68,34.007,3.348e-06,48.267,24.074,19.199,100.0,N4LO,450,165_15_15_165
68,34.009,1.388e-06,17.78,15.624,58.137,100.0,N4LO+,500,75_75_75_105
68,34.009,1.409e-06,17.78,15.624,58.137,100.0,N2LO,450,75_75_75_105
68,34.009,1.426e-06,17.78,15.624,58.137,100.0,N3LO,450,75_75_75_105
68,34.009,1.382e-06,17.78,15.624,58.137,100.0,N4LO+,550,75_75_75_105
68,34.009,1.392e-06,17.78,15.624,58.137,100.0,N4LO+,400,75_75_75_105
68,34.009,1.392e-06,17.78,15.624,58.137,100.0,N4LO+,450,75_75_75_105
68,34.009,1.412e-06,17.78,15.624,58.137,100.0,N4LO,450,75_75_75_105
68,34.011,6.885e-07,29.876,13.64,48.023,100.0,N2LO,450,15_105_15_75
68,34.011,7.06e-07,29.876,13.64,48.023,100.0,N3LO,450,15_105_15_75
68,34.011,6.855e-07,29.876,13.64,48.023,100.0,N4LO+,400,15_105_15_75
68,34.011,7.157e-07,29.876,13.64,48.023,100.0,N4LO+,500,15_105_15_75
68,34.011,7.026e-07,29.876,13.64,48.023,100.0,N4LO+,450,15_105_15_75
68,34.011,7.063e-07,29.876,13.64,48.023,100.0,N4LO,450,15_105_15_75
68,34.011,7.252e-07,29.876,13.64,48.023,100.0,N4LO+,550,15_105_15_75
69,34.504,1.401e-06,17.424,15.968,58.148,100.0,N4LO+,450,75_75_75_105
69,34.504,1.39e-06,17.424,15.968,58.148,100.0,N4LO+,550,75_75_75_105
69,34.504,7.459e-07,29.49,13.947,48.103,100.0,N4LO+,500,15_105_15_75
69,34.504,7.177e-07,29.49,13.947,48.103,100.0,N2LO,450,15_105_15_75
69,34.504,7.362e-07,29.49,13.947,48.103,100.0,N3LO,450,15_105_15_75
69,34.504,7.159e-07,29.49,13.947,48.103,100.0,N4LO+,400,15_105_15_75
69,34.504,7.551e-07,29.49,13.947,48.103,100.0,N4LO+,550,15_105_15_75
69,34.504,1.397e-06,17.424,15.968,58.148,100.0,N4LO+,500,75_75_75_105
69,34.504,1.42e-06,17.424,15.968,58.148,100.0,N4LO,450,75_75_75_105
69,34.504,7.33e-07,29.49,13.947,48.103,100.0,N4LO+,450,15_105_15_75
69,34.504,7.37e-07,29.49,13.947,48.103,100.0,N4LO,450,15_105_15_75
69,34.504,1.401e-06,17.424,15.968,58.148,100.0,N4LO+,400,75_75_75_105
69,34.504,1.435e-06,17.424,15.968,58.148,100.0,N3LO,450,75_75_75_105
69,34.504,1.418e-06,17.424,15.968,58.148,100.0,N2LO,450,75_75_75_105
69,34.507,9.391e-07,24.764,14.857,51.92,100.0,N4LO+,450,45_75_45_105
69,34.507,9.513e-07,24.764,14.857,51.92,100.0,N4LO,450,45_75_45_105
69,34.507,9.39e-07,24.764,14.857,51.92,100.0,N4LO+,550,45_75_45_105
69,34.507,9.421e-07,24.764,14.857,51.92,100.0,N2LO,450,45_75_45_105
69,34.507,9.561e-07,24.764,14.857,51.92,100.0,N3LO,450,45_75_45_105
69,34.507,9.402e-07,24.764,14.857,51.92,100.0,N4LO+,500,45_75_45_105
69,34.507,9.348e-07,24.764,14.857,51.92,100.0,N4LO+,400,45_75_45_105
69,34.51,4.36e-07,30.123,15.333,46.084,100.0,N4LO+,550,15_0_15_180
69,34.51,3.249e-06,48.219,24.575,18.745,100.0,N4LO+,550,165_15_15_165
69,34.51,3.209e-06,48.219,24.575,18.745,100.0,N4LO,450,165_15_15_165
69,34.51,4.279e-07,30.123,15.333,46.084,100.0,N4LO+,500,15_0_15_180
69,34.51,4.171e-07,30.123,15.333,46.084,100.0,N4LO+,450,15_0_15_180
69,34.51,3.134e-06,48.219,24.575,18.745,100.0,N4LO+,400,165_15_15_165
69,34.51,3.19e-06,48.219,24.575,18.745,100.0,N3LO,450,165_15_15_165
69,34.51,4.085e-07,30.123,15.333,46.084,100.0,N2LO,450,15_0_15_180
69,34.51,4.179e-07,30.123,15.333,46.084,100.0,N4LO,450,15_0_15_180
69,34.51,3.225e-06,48.219,24.575,18.745,100.0,N4LO+,500,165_15_15_165
69,34.51,4.038e-07,30.123,15.333,46.084,100.0,N4LO+,400,15_0_15_180
69,34.51,4.192e-07,30.123,15.333,46.084,100.0,N3LO,450,15_0_15_180
69,34.51,3.098e-06,48.219,24.575,18.745,100.0,N2LO,450,165_15_15_165
69,34.51,3.189e-06,48.219,24.575,18.745,100.0,N4LO+,450,165_15_15_165
70,35.001,4.323e-07,29.747,15.649,46.144,100.0,N4LO+,550,15_0_15_180
70,35.001,4.013e-07,29.747,15.649,46.144,100.0,N4LO+,400,15_0_15_180
70,35.001,4.053e-07,29.747,15.649,46.144,100.0,N2LO,450,15_0_15_180
70,35.001,4.142e-07,29.747,15.649,46.144,100.0,N4LO+,450,15_0_15_180
70,35.001,4.246e-07,29.747,15.649,46.144,100.0,N4LO+,500,15_0_15_180
70,35.001,4.151e-07,29.747,15.649,46.144,100.0,N4LO,450,15_0_15_180
70,35.001,4.16e-07,29.747,15.649,46.144,100.0,N3LO,450,15_0_15_180
70,35.006,2.968e-06,48.167,25.069,18.305,100.0,N2LO,450,165_15_15_165
70,35.006,2.999e-06,48.167,25.069,18.305,100.0,N4LO+,400,165_15_15_165
70,35.006,3.072e-06,48.167,25.069,18.305,100.0,N4LO,450,165_15_15_165
70,35.006,3.053e-06,48.167,25.069,18.305,100.0,N4LO+,450,165_15_15_165
70,35.006,3.09e-06,48.167,25.069,18.305,100.0,N4LO+,500,165_15_15_165
70,35.006,3.056e-06,48.167,25.069,18.305,100.0,N3LO,450,165_15_15_165
70,35.006,3.114e-06,48.167,25.069,18.305,100.0,N4LO+,550,165_15_15_165
70,35.007,9.681e-07,24.386,15.184,51.97,100.0,N4LO+,450,45_75_45_105
70,35.007,9.688e-07,24.386,15.184,51.97,100.0,N4LO+,500,45_75_45_105
70,35.007,9.672e-07,24.386,15.184,51.97,100.0,N4LO+,550,45_75_45_105
70,35.007,9.808e-07,24.386,15.184,51.97,100.0,N4LO,450,45_75_45_105
70,35.007,9.641e-07,24.386,15.184,51.97,100.0,N4LO+,400,45_75_45_105
70,35.007,9.856e-07,24.386,15.184,51.97,100.0,N3LO,450,45_75_45_105
70,35.007,9.711e-07,24.386,15.184,51.97,100.0,N2LO,450,45_75_45_105
70,35.01,1.396e-06,17.063,16.322,58.155,100.0,N4LO+,550,75_75_75_105
70,35.01,1.402e-06,17.063,16.322,58.155,100.0,N4LO+,500,75_75_75_105
70,35.01,1.406e-06,17.063,16.322,58.155,100.0,N4LO+,450,75_75_75_105
70,35.01,1.44e-06,17.063,16.322,58.155,100.0,N3LO,450,75_75_75_105
70,35.01,1.424e-06,17.063,16.322,58.155,100.0,N2LO,450,75_75_75_105
70,35.01,1.426e-06,17.063,16.322,58.155,100.0,N4LO,450,75_75_75_105
70,35.01,1.407e-06,17.063,16.322,58.155,100.0,N4LO+,400,75_75_75_105
70,35.012,7.821e-07,29.094,14.265,48.181,100.0,N4LO+,500,15_105_15_75
70,35.012,7.694e-07,29.094,14.265,48.181,100.0,N4LO+,450,15_105_15_75
70,35.012,7.738e-07,29.094,14.265,48.181,100.0,N4LO,450,15_105_15_75
70,35.012,7.724e-07,29.094,14.265,48.181,100.0,N3LO,450,15_105_15_75
70,35.012,7.91e-07,29.094,14.265,48.181,100.0,N4LO+,550,15_105_15_75
70,35.012,7.528e-07,29.094,14.265,48.181,100.0,N2LO,450,15_105_15_75
70,35.012,7.522e-07,29.094,14.265,48.181,100.0,N4LO+,400,15_105_15_75
71,35.505,2.96e-06,48.108,25.564,17.868,100.0,N4LO+,500,165_15_15_165
71,35.505,1.408e-06,16.711,16.671,58.157,100.0,N4LO+,450,75_75_75_105
71,35.505,2.843e-06,48.108,25.564,17.868,100.0,N2LO,450,165_15_15_165
71,35.505,2.923e-06,48.108,25.564,17.868,100.0,N4LO+,450,165_15_15_165
71,35.505,2.926e-06,48.108,25.564,17.868,100.0,N3LO,450,165_15_15_165
71,35.505,1.409e-06,16.711,16.671,58.157,100.0,N4LO+,400,75_75_75_105
71,35.505,1.398e-06,16.711,16.671,58.157,100.0,N4LO+,550,75_75_75_105
71,35.505,2.869e-06,48.108,25.564,17.868,100.0,N4LO+,400,165_15_15_165
71,35.505,1.404e-06,16.711,16.671,58.157,100.0,N4LO+,500,75_75_75_105
71,35.505,1.425e-06,16.711,16.671,58.157,100.0,N2LO,450,75_75_75_105
71,35.505,1.428e-06,16.711,16.671,58.157,100.0,N4LO,450,75_75_75_105
71,35.505,2.941e-06,48.108,25.564,17.868,100.0,N4LO,450,165_15_15_165
71,35.505,2.984e-06,48.108,25.564,17.868,100.0,N4LO+,550,165_15_15_165
71,35.505,1.442e-06,16.711,16.671,58.157,100.0,N3LO,450,75_75_75_105
71,35.506,4.126e-07,29.362,15.976,46.203,100.0,N4LO,450,15_0_15_180
71,35.506,3.993e-07,29.362,15.976,46.203,100.0,N4LO+,400,15_0_15_180
71,35.506,4.134e-07,29.362,15.976,46.203,100.0,N3LO,450,15_0_15_180
71,35.506,4.291e-07,29.362,15.976,46.203,100.0,N4LO+,550,15_0_15_180
71,35.506,4.117e-07,29.362,15.976,46.203,100.0,N4LO+,450,15_0_15_180
71,35.506,4.026e-07,29.362,15.976,46.203,100.0,N2LO,450,15_0_15_180
71,35.506,4.217e-07,29.362,15.976,46.203,100.0,N4LO+,500,15_0_15_180
71,35.507,7.931e-07,28.709,14.577,48.253,100.0,N4LO+,400,15_105_15_75
71,35.507,8.23e-07,28.709,14.577,48.253,100.0,N4LO+,500,15_105_15_75
71,35.507,8.104e-07,28.709,14.577,48.253,100.0,N4LO+,450,15_105_15_75
71,35.507,7.925e-07,28.709,14.577,48.253,100.0,N2LO,450,15_105_15_75
71,35.507,8.318e-07,28.709,14.577,48.253,100.0,N4LO+,550,15_105_15_75
71,35.507,8.133e-07,28.709,14.577,48.253,100.0,N3LO,450,15_105_15_75
71,35.507,8.153e-07,28.709,14.577,48.253,100.0,N4LO,450,15_105_15_75
71,35.509,1.001e-06,24.008,15.514,52.017,100.0,N2LO,450,45_75_45_105
71,35.509,1.011e-06,24.008,15.514,52.017,100.0,N4LO,450,45_75_45_105
71,35.509,9.961e-07,24.008,15.514,52.017,100.0,N4LO+,550,45_75_45_105
71,35.509,9.977e-07,24.008,15.514,52.017,100.0,N4LO+,450,45_75_45_105
71,35.509,1.016e-06,24.008,15.514,52.017,100.0,N3LO,450,45_75_45_105
71,35.509,9.981e-07,24.008,15.514,52.017,100.0,N4LO+,500,45_75_45_105
71,35.509,9.94e-07,24.008,15.514,52.017,100.0,N4LO+,400,45_75_45_105
72,36.0,1.424e-06,16.362,17.022,58.155,100.0,N2LO,450,75_75_75_105
72,36.0,1.407e-06,16.362,17.022,58.155,100.0,N4LO+,450,75_75_75_105
72,36.0,1.403e-06,16.362,17.022,58.155,100.0,N4LO+,500,75_75_75_105
72,36.0,1.396e-06,16.362,17.022,58.155,100.0,N4LO+,550,75_75_75_105
72,36.0,1.426e-06,16.362,17.022,58.155,100.0,N4LO,450,75_75_75_105
72,36.0,1.407e-06,16.362,17.022,58.155,100.0,N4LO+,400,75_75_75_105
72,36.0,1.441e-06,16.362,17.022,58.155,100.0,N3LO,450,75_75_75_105
72,36.003,8.384e-07,28.326,14.892,48.322,100.0,N2LO,450,15_105_15_75
72,36.003,8.403e-07,28.326,14.892,48.322,100.0,N4LO+,400,15_105_15_75
