I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF
175,87.507,1.027e-06,8.589,52.548,51.146,120.0,N3LO,400
175,87.507,9.426e-07,8.589,52.548,51.146,120.0,N2LO,400
175,87.507,1.008e-06,8.589,52.548,51.146,120.0,N4LO,400
175,87.507,1.004e-06,8.589,52.548,51.146,120.0,N4LO+,400
175,87.507,9.552e-07,0.291,57.78,34.211,100.0,N4LO+,550
175,87.507,9.46e-07,8.589,52.548,51.146,120.0,NLO,450
175,87.507,9.512e-07,0.291,57.78,34.211,100.0,N4LO,550
175,87.507,2.599e-07,0.291,57.78,34.211,100.0,LO,400
175,87.507,1.056e-06,8.589,52.548,51.146,120.0,N4LO,500
175,87.507,7.989e-07,0.291,57.78,34.211,100.0,N2LO,400
175,87.507,7.66e-07,0.291,57.78,34.211,100.0,NLO,450
175,87.507,1.07e-06,8.589,52.548,51.146,120.0,N4LO,550
175,87.507,1.05e-06,8.589,52.548,51.146,120.0,N3LO,450
175,87.507,8.875e-07,0.291,57.78,34.211,100.0,N3LO,400
175,87.507,8.942e-07,0.291,57.78,34.211,100.0,N4LO,450
175,87.507,8.591e-07,0.291,57.78,34.211,100.0,N4LO,400
175,87.507,9.266e-07,0.291,57.78,34.211,100.0,N4LO,500
175,87.507,1.027e-06,8.589,52.548,51.146,120.0,N2LO,450
175,87.507,4.391e-07,8.589,52.548,51.146,120.0,LO,400
175,87.507,7.114e-07,0.291,57.78,34.211,100.0,NLO,400
175,87.507,1.03e-06,8.589,52.548,51.146,120.0,N4LO+,450
175,87.507,8.743e-07,8.589,52.548,51.146,120.0,NLO,400
175,87.507,8.852e-07,0.291,57.78,34.211,100.0,N2LO,450
175,87.507,9.237e-07,0.291,57.78,34.211,100.0,N3LO,450
175,87.507,9.287e-07,0.291,57.78,34.211,100.0,N4LO+,500
175,87.507,1.05e-06,8.589,52.548,51.146,120.0,N4LO+,500
175,87.507,8.619e-07,0.291,57.78,34.211,100.0,N4LO+,400
175,87.507,8.964e-07,0.291,57.78,34.211,100.0,N4LO+,450
175,87.507,1.035e-06,8.589,52.548,51.146,120.0,N4LO,450
175,87.507,1.062e-06,8.589,52.548,51.146,120.0,N4LO+,550
175,87.507,2.773e-07,0.291,57.78,34.211,100.0,LO,450
176,88.005,2.094e-07,0.211,58.271,33.8,100.0,LO,450
176,88.005,1.964e-07,0.211,58.271,33.8,100.0,LO,400
176,88.005,6.058e-07,0.211,58.271,33.8,100.0,N2LO,400
176,88.005,5.802e-07,0.211,58.271,33.8,100.0,NLO,450
176,88.005,7.047e-07,0.211,58.271,33.8,100.0,N4LO+,500
176,88.005,6.536e-07,0.211,58.271,33.8,100.0,N4LO+,400
176,88.005,5.389e-07,0.211,58.271,33.8,100.0,NLO,400
176,88.005,7.219e-07,0.211,58.271,33.8,100.0,N4LO,550
176,88.005,7.25e-07,0.211,58.271,33.8,100.0,N4LO+,550
176,88.005,6.732e-07,0.211,58.271,33.8,100.0,N3LO,400
176,88.005,6.714e-07,0.211,58.271,33.8,100.0,N2LO,450
176,88.005,6.783e-07,0.211,58.271,33.8,100.0,N4LO,450
176,88.005,6.8e-07,0.211,58.271,33.8,100.0,N4LO+,450
176,88.005,6.515e-07,0.211,58.271,33.8,100.0,N4LO,400
176,88.005,7.009e-07,0.211,58.271,33.8,100.0,N3LO,450
176,88.005,7.031e-07,0.211,58.271,33.8,100.0,N4LO,500
176,88.011,1.098e-06,8.326,52.978,50.978,120.0,N3LO,450
176,88.011,9.117e-07,8.326,52.978,50.978,120.0,NLO,400
176,88.011,1.11e-06,8.326,52.978,50.978,120.0,N4LO+,550
176,88.011,1.104e-06,8.326,52.978,50.978,120.0,N4LO,500
176,88.011,1.077e-06,8.326,52.978,50.978,120.0,N4LO+,450
176,88.011,1.073e-06,8.326,52.978,50.978,120.0,N2LO,450
176,88.011,1.049e-06,8.326,52.978,50.978,120.0,N4LO+,400
176,88.011,1.053e-06,8.326,52.978,50.978,120.0,N4LO,400
176,88.011,4.523e-07,8.326,52.978,50.978,120.0,LO,400
176,88.011,9.841e-07,8.326,52.978,50.978,120.0,N2LO,400
176,88.011,9.868e-07,8.326,52.978,50.978,120.0,NLO,450
176,88.011,5.604e-07,8.326,52.978,50.978,120.0,LO,450
176,88.011,1.097e-06,8.326,52.978,50.978,120.0,N4LO+,500
176,88.011,1.073e-06,8.326,52.978,50.978,120.0,N3LO,400
176,88.011,1.12e-06,8.326,52.978,50.978,120.0,N4LO,550
176,88.011,1.081e-06,8.326,52.978,50.978,120.0,N4LO,450
177,88.505,4.079e-07,0.141,58.766,33.375,100.0,NLO,450
177,88.505,4.936e-07,0.141,58.766,33.375,100.0,N3LO,450
177,88.505,5.107e-07,0.141,58.766,33.375,100.0,N4LO+,550
177,88.505,4.263e-07,0.141,58.766,33.375,100.0,N2LO,400
177,88.505,4.585e-07,0.141,58.766,33.375,100.0,N4LO,400
177,88.505,4.775e-07,0.141,58.766,33.375,100.0,N4LO,450
177,88.505,5.086e-07,0.141,58.766,33.375,100.0,N4LO,550
177,88.505,3.79e-07,0.141,58.766,33.375,100.0,NLO,400
177,88.505,4.787e-07,0.141,58.766,33.375,100.0,N4LO+,450
177,88.505,4.739e-07,0.141,58.766,33.375,100.0,N3LO,400
177,88.505,1.379e-07,0.141,58.766,33.375,100.0,LO,400
177,88.505,4.952e-07,0.141,58.766,33.375,100.0,N4LO,500
177,88.505,4.963e-07,0.141,58.766,33.375,100.0,N4LO+,500
177,88.505,1.469e-07,0.141,58.766,33.375,100.0,LO,450
177,88.505,4.726e-07,0.141,58.766,33.375,100.0,N2LO,450
177,88.505,4.6e-07,0.141,58.766,33.375,100.0,N4LO+,400
177,88.511,1.129e-06,8.068,53.406,50.808,120.0,N4LO,450
177,88.511,1.147e-06,8.068,53.406,50.808,120.0,N4LO+,500
177,88.511,1.12e-06,8.068,53.406,50.808,120.0,N2LO,450
177,88.511,1.027e-06,8.068,53.406,50.808,120.0,N2LO,400
177,88.511,1.12e-06,8.068,53.406,50.808,120.0,N3LO,400
177,88.511,4.656e-07,8.068,53.406,50.808,120.0,LO,400
177,88.511,1.17e-06,8.068,53.406,50.808,120.0,N4LO,550
177,88.511,1.161e-06,8.068,53.406,50.808,120.0,N4LO+,550
177,88.511,5.762e-07,8.068,53.406,50.808,120.0,LO,450
177,88.511,1.029e-06,8.068,53.406,50.808,120.0,NLO,450
177,88.511,9.5e-07,8.068,53.406,50.808,120.0,NLO,400
177,88.511,1.095e-06,8.068,53.406,50.808,120.0,N4LO+,400
177,88.511,1.154e-06,8.068,53.406,50.808,120.0,N4LO,500
177,88.511,1.147e-06,8.068,53.406,50.808,120.0,N3LO,450
177,88.511,1.124e-06,8.068,53.406,50.808,120.0,N4LO+,450
177,88.511,1.099e-06,8.068,53.406,50.808,120.0,N4LO,400
178,89.006,3.193e-07,0.084,59.264,32.934,100.0,N4LO,550
178,89.006,2.973e-07,0.084,59.264,32.934,100.0,N3LO,400
178,89.006,2.556e-07,0.084,59.264,32.934,100.0,NLO,450
178,89.006,3.206e-07,0.084,59.264,32.934,100.0,N4LO+,550
178,89.006,2.996e-07,0.084,59.264,32.934,100.0,N4LO,450
178,89.006,2.674e-07,0.084,59.264,32.934,100.0,N2LO,400
178,89.006,2.964e-07,0.084,59.264,32.934,100.0,N2LO,450
178,89.006,3.114e-07,0.084,59.264,32.934,100.0,N4LO+,500
178,89.006,9.198e-08,0.084,59.264,32.934,100.0,LO,450
178,89.006,3.098e-07,0.084,59.264,32.934,100.0,N3LO,450
178,89.006,3.108e-07,0.084,59.264,32.934,100.0,N4LO,500
178,89.006,3.003e-07,0.084,59.264,32.934,100.0,N4LO+,450
178,89.006,8.637e-08,0.084,59.264,32.934,100.0,LO,400
178,89.006,2.885e-07,0.084,59.264,32.934,100.0,N4LO+,400
178,89.006,2.876e-07,0.084,59.264,32.934,100.0,N4LO,400
178,89.006,2.375e-07,0.084,59.264,32.934,100.0,NLO,400
178,89.009,1.173e-06,7.813,53.834,50.635,120.0,N4LO+,450
178,89.009,1.222e-06,7.813,53.834,50.635,120.0,N4LO,550
178,89.009,1.205e-06,7.813,53.834,50.635,120.0,N4LO,500
178,89.009,5.919e-07,7.813,53.834,50.635,120.0,LO,450
178,89.009,4.79e-07,7.813,53.834,50.635,120.0,LO,400
178,89.009,1.169e-06,7.813,53.834,50.635,120.0,N3LO,400
178,89.009,1.169e-06,7.813,53.834,50.635,120.0,N2LO,450
178,89.009,1.197e-06,7.813,53.834,50.635,120.0,N4LO+,500
178,89.009,1.07e-06,7.813,53.834,50.635,120.0,N2LO,400
178,89.009,1.212e-06,7.813,53.834,50.635,120.0,N4LO+,550
178,89.009,1.071e-06,7.813,53.834,50.635,120.0,NLO,450
178,89.009,1.198e-06,7.813,53.834,50.635,120.0,N3LO,450
178,89.009,9.891e-07,7.813,53.834,50.635,120.0,NLO,400
178,89.009,1.142e-06,7.813,53.834,50.635,120.0,N4LO+,400
178,89.009,1.178e-06,7.813,53.834,50.635,120.0,N4LO,450
178,89.009,1.146e-06,7.813,53.834,50.635,120.0,N4LO,400
179,89.503,1.223e-06,7.562,54.26,50.46,120.0,N4LO+,450
179,89.503,1.218e-06,7.562,54.26,50.46,120.0,N3LO,400
179,89.503,1.248e-06,7.562,54.26,50.46,120.0,N4LO+,500
179,89.503,1.256e-06,7.562,54.26,50.46,120.0,N4LO,500
179,89.503,1.265e-06,7.562,54.26,50.46,120.0,N4LO+,550
179,89.503,1.114e-06,7.562,54.26,50.46,120.0,NLO,450
179,89.503,6.075e-07,7.562,54.26,50.46,120.0,LO,450
179,89.503,1.228e-06,7.562,54.26,50.46,120.0,N4LO,450
179,89.503,1.218e-06,7.562,54.26,50.46,120.0,N2LO,450
179,89.503,4.924e-07,7.562,54.26,50.46,120.0,LO,400
179,89.503,1.114e-06,7.562,54.26,50.46,120.0,N2LO,400
179,89.503,1.029e-06,7.562,54.26,50.46,120.0,NLO,400
179,89.503,1.19e-06,7.562,54.26,50.46,120.0,N4LO+,400
179,89.503,1.194e-06,7.562,54.26,50.46,120.0,N4LO,400
179,89.503,1.275e-06,7.562,54.26,50.46,120.0,N4LO,550
179,89.503,1.249e-06,7.562,54.26,50.46,120.0,N3LO,450
179,89.506,1.643e-07,0.041,59.762,32.479,100.0,N4LO+,550
179,89.506,1.538e-07,0.041,59.762,32.479,100.0,N4LO+,450
179,89.506,1.473e-07,0.041,59.762,32.479,100.0,N4LO,400
179,89.506,1.596e-07,0.041,59.762,32.479,100.0,N4LO+,500
179,89.506,1.518e-07,0.041,59.762,32.479,100.0,N2LO,450
179,89.506,4.426e-08,0.041,59.762,32.479,100.0,LO,400
179,89.506,1.307e-07,0.041,59.762,32.479,100.0,NLO,450
179,89.506,1.369e-07,0.041,59.762,32.479,100.0,N2LO,400
179,89.506,1.523e-07,0.041,59.762,32.479,100.0,N3LO,400
179,89.506,1.477e-07,0.041,59.762,32.479,100.0,N4LO+,400
179,89.506,1.215e-07,0.041,59.762,32.479,100.0,NLO,400
179,89.506,4.709e-08,0.041,59.762,32.479,100.0,LO,450
179,89.506,1.535e-07,0.041,59.762,32.479,100.0,N4LO,450
179,89.506,1.592e-07,0.041,59.762,32.479,100.0,N4LO,500
179,89.506,1.637e-07,0.041,59.762,32.479,100.0,N4LO,550
179,89.506,1.587e-07,0.041,59.762,32.479,100.0,N3LO,450
180,90.006,3.952e-08,0.013,60.261,32.008,100.0,NLO,400
180,90.006,1.444e-08,0.013,60.261,32.008,100.0,LO,400
180,90.006,5.004e-08,0.013,60.261,32.008,100.0,N4LO+,450
180,90.006,4.79e-08,0.013,60.261,32.008,100.0,N4LO,400
180,90.006,4.993e-08,0.013,60.261,32.008,100.0,N4LO,450
180,90.006,4.247e-08,0.013,60.261,32.008,100.0,NLO,450
180,90.006,5.192e-08,0.013,60.261,32.008,100.0,N4LO+,500
180,90.006,5.183e-08,0.013,60.261,32.008,100.0,N4LO,500
180,90.006,4.805e-08,0.013,60.261,32.008,100.0,N4LO+,400
180,90.006,5.349e-08,0.013,60.261,32.008,100.0,N4LO+,550
180,90.006,4.938e-08,0.013,60.261,32.008,100.0,N2LO,450
180,90.006,5.329e-08,0.013,60.261,32.008,100.0,N4LO,550
180,90.006,4.955e-08,0.013,60.261,32.008,100.0,N3LO,400
180,90.006,1.534e-08,0.013,60.261,32.008,100.0,LO,450
180,90.006,5.167e-08,0.013,60.261,32.008,100.0,N3LO,450
180,90.006,4.456e-08,0.013,60.261,32.008,100.0,N2LO,400
180,90.008,1.31e-06,7.308,54.696,50.278,120.0,N4LO,500
180,90.008,6.233e-07,7.308,54.696,50.278,120.0,LO,450
180,90.008,1.302e-06,7.308,54.696,50.278,120.0,N3LO,450
180,90.008,1.319e-06,7.308,54.696,50.278,120.0,N4LO+,550
180,90.008,1.269e-06,7.308,54.696,50.278,120.0,N3LO,400
180,90.008,1.302e-06,7.308,54.696,50.278,120.0,N4LO+,500
180,90.008,1.159e-06,7.308,54.696,50.278,120.0,NLO,450
180,90.008,1.28e-06,7.308,54.696,50.278,120.0,N4LO,450
180,90.008,1.269e-06,7.308,54.696,50.278,120.0,N2LO,450
180,90.008,1.33e-06,7.308,54.696,50.278,120.0,N4LO,550
180,90.008,5.06e-07,7.308,54.696,50.278,120.0,LO,400
180,90.008,1.16e-06,7.308,54.696,50.278,120.0,N2LO,400
180,90.008,1.244e-06,7.308,54.696,50.278,120.0,N4LO,400
180,90.008,1.24e-06,7.308,54.696,50.278,120.0,N4LO+,400
180,90.008,1.07e-06,7.308,54.696,50.278,120.0,NLO,400
180,90.008,1.275e-06,7.308,54.696,50.278,120.0,N4LO+,450
181,90.503,1.4e-09,0.0,60.758,31.524,100.0,NLO,400
181,90.503,1.773e-09,0.0,60.758,31.524,100.0,N4LO+,450
181,90.503,1.84e-09,0.0,60.758,31.524,100.0,N4LO+,500
181,90.503,5.142e-10,0.0,60.758,31.524,100.0,LO,400
181,90.503,1.896e-09,0.0,60.758,31.524,100.0,N4LO+,550
181,90.503,1.837e-09,0.0,60.758,31.524,100.0,N4LO,500
181,90.503,1.889e-09,0.0,60.758,31.524,100.0,N4LO,550
181,90.503,1.503e-09,0.0,60.758,31.524,100.0,NLO,450
181,90.503,1.579e-09,0.0,60.758,31.524,100.0,N2LO,400
181,90.503,1.831e-09,0.0,60.758,31.524,100.0,N3LO,450
181,90.503,1.756e-09,0.0,60.758,31.524,100.0,N3LO,400
181,90.503,5.455e-10,0.0,60.758,31.524,100.0,LO,450
181,90.503,1.697e-09,0.0,60.758,31.524,100.0,N4LO,400
181,90.503,1.702e-09,0.0,60.758,31.524,100.0,N4LO+,400
181,90.503,1.769e-09,0.0,60.758,31.524,100.0,N4LO,450
181,90.503,1.749e-09,0.0,60.758,31.524,100.0,N2LO,450
181,90.51,1.294e-06,7.058,55.131,50.093,120.0,N4LO,400
181,90.51,1.364e-06,7.058,55.131,50.093,120.0,N4LO,500
181,90.51,1.385e-06,7.058,55.131,50.093,120.0,N4LO,550
181,90.51,1.356e-06,7.058,55.131,50.093,120.0,N4LO+,500
181,90.51,1.111e-06,7.058,55.131,50.093,120.0,NLO,400
181,90.51,5.195e-07,7.058,55.131,50.093,120.0,LO,400
181,90.51,1.332e-06,7.058,55.131,50.093,120.0,N4LO,450
181,90.51,1.356e-06,7.058,55.131,50.093,120.0,N3LO,450
181,90.51,1.375e-06,7.058,55.131,50.093,120.0,N4LO+,550
181,90.51,1.29e-06,7.058,55.131,50.093,120.0,N4LO+,400
181,90.51,1.327e-06,7.058,55.131,50.093,120.0,N4LO+,450
181,90.51,1.204e-06,7.058,55.131,50.093,120.0,NLO,450
181,90.51,1.321e-06,7.058,55.131,50.093,120.0,N3LO,400
181,90.51,1.321e-06,7.058,55.131,50.093,120.0,N2LO,450
181,90.51,1.206e-06,7.058,55.131,50.093,120.0,N2LO,400
181,90.51,6.387e-07,7.058,55.131,50.093,120.0,LO,450
182,91.008,1.41e-06,6.812,55.564,49.905,120.0,N3LO,450
182,91.008,1.384e-06,6.812,55.564,49.905,120.0,N4LO,450
182,91.008,1.441e-06,6.812,55.564,49.905,120.0,N4LO,550
182,91.008,1.41e-06,6.812,55.564,49.905,120.0,N4LO+,500
182,91.008,1.418e-06,6.812,55.564,49.905,120.0,N4LO,500
182,91.008,1.43e-06,6.812,55.564,49.905,120.0,N4LO+,550
182,91.008,1.252e-06,6.812,55.564,49.905,120.0,N2LO,400
182,91.008,1.344e-06,6.812,55.564,49.905,120.0,N4LO,400
182,91.008,5.327e-07,6.812,55.564,49.905,120.0,LO,400
182,91.008,1.152e-06,6.812,55.564,49.905,120.0,NLO,400
182,91.008,6.536e-07,6.812,55.564,49.905,120.0,LO,450
182,91.008,1.379e-06,6.812,55.564,49.905,120.0,N4LO+,450
182,91.008,1.341e-06,6.812,55.564,49.905,120.0,N4LO+,400
182,91.008,1.249e-06,6.812,55.564,49.905,120.0,NLO,450
182,91.008,1.372e-06,6.812,55.564,49.905,120.0,N3LO,400
182,91.008,1.373e-06,6.812,55.564,49.905,120.0,N2LO,450
183,91.503,5.455e-07,6.57,55.996,49.716,120.0,LO,400
183,91.503,1.486e-06,6.57,55.996,49.716,120.0,N4LO+,550
183,91.503,1.193e-06,6.57,55.996,49.716,120.0,NLO,400
183,91.503,1.496e-06,6.57,55.996,49.716,120.0,N4LO,550
183,91.503,1.464e-06,6.57,55.996,49.716,120.0,N4LO+,500
183,91.503,1.424e-06,6.57,55.996,49.716,120.0,N2LO,450
183,91.503,1.298e-06,6.57,55.996,49.716,120.0,N2LO,400
183,91.503,1.463e-06,6.57,55.996,49.716,120.0,N3LO,450
183,91.503,6.679e-07,6.57,55.996,49.716,120.0,LO,450
183,91.503,1.394e-06,6.57,55.996,49.716,120.0,N4LO,400
183,91.503,1.437e-06,6.57,55.996,49.716,120.0,N4LO,450
183,91.503,1.432e-06,6.57,55.996,49.716,120.0,N4LO+,450
183,91.503,1.391e-06,6.57,55.996,49.716,120.0,N4LO+,400
183,91.503,1.294e-06,6.57,55.996,49.716,120.0,NLO,450
183,91.503,1.424e-06,6.57,55.996,49.716,120.0,N3LO,400
183,91.503,1.472e-06,6.57,55.996,49.716,120.0,N4LO,500
184,92.008,1.519e-06,6.326,56.438,49.518,120.0,N4LO+,500
184,92.008,1.34e-06,6.326,56.438,49.518,120.0,NLO,450
184,92.008,1.477e-06,6.326,56.438,49.518,120.0,N3LO,400
184,92.008,1.345e-06,6.326,56.438,49.518,120.0,N2LO,400
184,92.008,1.442e-06,6.326,56.438,49.518,120.0,N4LO+,400
184,92.008,1.485e-06,6.326,56.438,49.518,120.0,N4LO+,450
184,92.008,1.477e-06,6.326,56.438,49.518,120.0,N2LO,450
184,92.008,6.819e-07,6.326,56.438,49.518,120.0,LO,450
184,92.008,1.234e-06,6.326,56.438,49.518,120.0,NLO,400
184,92.008,1.543e-06,6.326,56.438,49.518,120.0,N4LO+,550
184,92.008,1.445e-06,6.326,56.438,49.518,120.0,N4LO,400
184,92.008,5.581e-07,6.326,56.438,49.518,120.0,LO,400
184,92.008,1.518e-06,6.326,56.438,49.518,120.0,N3LO,450
184,92.008,1.553e-06,6.326,56.438,49.518,120.0,N4LO,550
184,92.008,1.527e-06,6.326,56.438,49.518,120.0,N4LO,500
184,92.008,1.49e-06,6.326,56.438,49.518,120.0,N4LO,450
185,92.509,1.492e-06,6.086,56.878,49.318,120.0,N4LO+,400
185,92.509,1.538e-06,6.086,56.878,49.318,120.0,N4LO+,450
185,92.509,1.572e-06,6.086,56.878,49.318,120.0,N3LO,450
185,92.509,1.529e-06,6.086,56.878,49.318,120.0,N2LO,450
185,92.509,1.391e-06,6.086,56.878,49.318,120.0,N2LO,400
185,92.509,1.599e-06,6.086,56.878,49.318,120.0,N4LO+,550
185,92.509,1.542e-06,6.086,56.878,49.318,120.0,N4LO,450
185,92.509,1.528e-06,6.086,56.878,49.318,120.0,N3LO,400
185,92.509,1.582e-06,6.086,56.878,49.318,120.0,N4LO,500
185,92.509,1.574e-06,6.086,56.878,49.318,120.0,N4LO+,500
185,92.509,1.385e-06,6.086,56.878,49.318,120.0,NLO,450
185,92.509,5.701e-07,6.086,56.878,49.318,120.0,LO,400
185,92.509,1.609e-06,6.086,56.878,49.318,120.0,N4LO,550
185,92.509,1.495e-06,6.086,56.878,49.318,120.0,N4LO,400
185,92.509,1.275e-06,6.086,56.878,49.318,120.0,NLO,400
185,92.509,6.949e-07,6.086,56.878,49.318,120.0,LO,450
186,93.006,1.664e-06,5.851,57.316,49.115,120.0,N4LO,550
186,93.006,1.581e-06,5.851,57.316,49.115,120.0,N2LO,450
186,93.006,1.636e-06,5.851,57.316,49.115,120.0,N4LO,500
186,93.006,1.589e-06,5.851,57.316,49.115,120.0,N4LO+,450
186,93.006,1.436e-06,5.851,57.316,49.115,120.0,N2LO,400
186,93.006,1.579e-06,5.851,57.316,49.115,120.0,N3LO,400
186,93.006,5.815e-07,5.851,57.316,49.115,120.0,LO,400
186,93.006,1.314e-06,5.851,57.316,49.115,120.0,NLO,400
186,93.006,1.542e-06,5.851,57.316,49.115,120.0,N4LO+,400
186,93.006,1.655e-06,5.851,57.316,49.115,120.0,N4LO+,550
186,93.006,1.428e-06,5.851,57.316,49.115,120.0,NLO,450
186,93.006,1.625e-06,5.851,57.316,49.115,120.0,N3LO,450
186,93.006,1.594e-06,5.851,57.316,49.115,120.0,N4LO,450
186,93.006,1.544e-06,5.851,57.316,49.115,120.0,N4LO,400
186,93.006,1.628e-06,5.851,57.316,49.115,120.0,N4LO+,500
186,93.006,7.071e-07,5.851,57.316,49.115,120.0,LO,450
187,93.513,1.629e-06,5.614,57.764,48.905,120.0,N3LO,400
187,93.513,1.472e-06,5.614,57.764,48.905,120.0,NLO,450
187,93.513,1.593e-06,5.614,57.764,48.905,120.0,N4LO,400
187,93.513,1.682e-06,5.614,57.764,48.905,120.0,N4LO+,500
187,93.513,1.689e-06,5.614,57.764,48.905,120.0,N4LO,500
187,93.513,1.71e-06,5.614,57.764,48.905,120.0,N4LO+,550
187,93.513,5.923e-07,5.614,57.764,48.905,120.0,LO,400
187,93.513,1.632e-06,5.614,57.764,48.905,120.0,N2LO,450
187,93.513,1.481e-06,5.614,57.764,48.905,120.0,N2LO,400
187,93.513,7.184e-07,5.614,57.764,48.905,120.0,LO,450
187,93.513,1.72e-06,5.614,57.764,48.905,120.0,N4LO,550
187,93.513,1.641e-06,5.614,57.764,48.905,120.0,N4LO+,450
187,93.513,1.591e-06,5.614,57.764,48.905,120.0,N4LO+,400
187,93.513,1.354e-06,5.614,57.764,48.905,120.0,NLO,400
187,93.513,1.645e-06,5.614,57.764,48.905,120.0,N4LO,450
187,93.513,1.679e-06,5.614,57.764,48.905,120.0,N3LO,450
188,94.003,6.02e-07,5.387,58.198,48.697,120.0,LO,400
188,94.003,1.772e-06,5.387,58.198,48.697,120.0,N4LO,550
188,94.003,1.639e-06,5.387,58.198,48.697,120.0,N4LO,400
188,94.003,1.74e-06,5.387,58.198,48.697,120.0,N4LO,500
188,94.003,1.69e-06,5.387,58.198,48.697,120.0,N4LO+,450
188,94.003,1.694e-06,5.387,58.198,48.697,120.0,N4LO,450
188,94.003,1.733e-06,5.387,58.198,48.697,120.0,N4LO+,500
188,94.003,1.677e-06,5.387,58.198,48.697,120.0,N3LO,400
188,94.003,1.763e-06,5.387,58.198,48.697,120.0,N4LO+,550
188,94.003,1.637e-06,5.387,58.198,48.697,120.0,N4LO+,400
188,94.003,7.283e-07,5.387,58.198,48.697,120.0,LO,450
188,94.003,1.523e-06,5.387,58.198,48.697,120.0,N2LO,400
188,94.003,1.391e-06,5.387,58.198,48.697,120.0,NLO,400
188,94.003,1.729e-06,5.387,58.198,48.697,120.0,N3LO,450
188,94.003,1.513e-06,5.387,58.198,48.697,120.0,NLO,450
188,94.003,1.681e-06,5.387,58.198,48.697,120.0,N2LO,450
189,94.501,1.553e-06,5.159,58.641,48.481,120.0,NLO,450
189,94.501,6.111e-07,5.159,58.641,48.481,120.0,LO,400
189,94.501,1.729e-06,5.159,58.641,48.481,120.0,N2LO,450
189,94.501,7.374e-07,5.159,58.641,48.481,120.0,LO,450
189,94.501,1.742e-06,5.159,58.641,48.481,120.0,N4LO,450
189,94.501,1.685e-06,5.159,58.641,48.481,120.0,N4LO,400
189,94.501,1.816e-06,5.159,58.641,48.481,120.0,N4LO+,550
189,94.501,1.565e-06,5.159,58.641,48.481,120.0,N2LO,400
189,94.501,1.427e-06,5.159,58.641,48.481,120.0,NLO,400
189,94.501,1.779e-06,5.159,58.641,48.481,120.0,N3LO,450
189,94.501,1.79e-06,5.159,58.641,48.481,120.0,N4LO,500
189,94.501,1.784e-06,5.159,58.641,48.481,120.0,N4LO+,500
189,94.501,1.683e-06,5.159,58.641,48.481,120.0,N4LO+,400
189,94.501,1.739e-06,5.159,58.641,48.481,120.0,N4LO+,450
189,94.501,1.824e-06,5.159,58.641,48.481,120.0,N4LO,550
189,94.501,1.724e-06,5.159,58.641,48.481,120.0,N3LO,400
190,95.008,1.778e-06,4.931,59.094,48.258,120.0,N2LO,450
190,95.008,1.788e-06,4.931,59.094,48.258,120.0,N4LO+,450
190,95.008,1.731e-06,4.931,59.094,48.258,120.0,N4LO,400
190,95.008,1.877e-06,4.931,59.094,48.258,120.0,N4LO,550
190,95.008,1.841e-06,4.931,59.094,48.258,120.0,N4LO,500
190,95.008,1.772e-06,4.931,59.094,48.258,120.0,N3LO,400
190,95.008,1.608e-06,4.931,59.094,48.258,120.0,N2LO,400
190,95.008,1.791e-06,4.931,59.094,48.258,120.0,N4LO,450
190,95.008,1.463e-06,4.931,59.094,48.258,120.0,NLO,400
190,95.008,1.87e-06,4.931,59.094,48.258,120.0,N4LO+,550
190,95.008,1.594e-06,4.931,59.094,48.258,120.0,NLO,450
190,95.008,1.835e-06,4.931,59.094,48.258,120.0,N4LO+,500
190,95.008,1.829e-06,4.931,59.094,48.258,120.0,N3LO,450
190,95.008,6.198e-07,4.931,59.094,48.258,120.0,LO,400
190,95.008,7.459e-07,4.931,59.094,48.258,120.0,LO,450
190,95.008,1.73e-06,4.931,59.094,48.258,120.0,N4LO+,400
191,95.511,1.93e-06,4.707,59.544,48.031,120.0,N4LO,550
191,95.511,1.887e-06,4.707,59.544,48.031,120.0,N4LO+,500
191,95.511,1.776e-06,4.707,59.544,48.031,120.0,N4LO,400
191,95.511,1.879e-06,4.707,59.544,48.031,120.0,N3LO,450
191,95.511,1.836e-06,4.707,59.544,48.031,120.0,N4LO+,450
191,95.511,6.281e-07,4.707,59.544,48.031,120.0,LO,400
191,95.511,1.892e-06,4.707,59.544,48.031,120.0,N4LO,500
191,95.511,1.923e-06,4.707,59.544,48.031,120.0,N4LO+,550
191,95.511,1.776e-06,4.707,59.544,48.031,120.0,N4LO+,400
191,95.511,1.649e-06,4.707,59.544,48.031,120.0,N2LO,400
191,95.511,7.537e-07,4.707,59.544,48.031,120.0,LO,450
191,95.511,1.826e-06,4.707,59.544,48.031,120.0,N2LO,450
191,95.511,1.499e-06,4.707,59.544,48.031,120.0,NLO,400
191,95.511,1.634e-06,4.707,59.544,48.031,120.0,NLO,450
191,95.511,1.819e-06,4.707,59.544,48.031,120.0,N3LO,400
191,95.511,1.839e-06,4.707,59.544,48.031,120.0,N4LO,450
192,96.009,1.691e-06,4.488,59.992,47.802,120.0,N2LO,400
192,96.009,1.866e-06,4.488,59.992,47.802,120.0,N3LO,400
192,96.009,1.535e-06,4.488,59.992,47.802,120.0,NLO,400
192,96.009,6.36e-07,4.488,59.992,47.802,120.0,LO,400
192,96.009,1.821e-06,4.488,59.992,47.802,120.0,N4LO+,400
192,96.009,1.929e-06,4.488,59.992,47.802,120.0,N3LO,450
