I,angle,CROSS,CROSS2,FORCE,Energy,CUTOFF
174,5.8,0.04055,0.00045,N4LO+,40.0,400
174,5.8,0.03682,0.0004652,N4LO+,40.0,550
174,5.8,0.03911,0.0004568,N4LO+,40.0,450
174,5.8,0.052,0.0003849,LO,40.0,450
174,5.8,0.04003,0.0004583,N4LO,40.0,550
174,5.8,0.04187,0.0004406,N2LO,40.0,400
174,5.8,0.05329,0.0003442,LO,40.0,400
173,5.89,0.005758,6.522e-05,N4LO,120.0,550
173,5.89,0.006097,6.542e-05,N4LO,120.0,500
173,5.89,0.008655,6.288e-05,NLO,120.0,400
173,5.89,0.00781,6.527e-05,NLO,120.0,450
173,5.89,0.006428,6.555e-05,N3LO,120.0,450
173,5.89,0.006579,6.544e-05,N4LO,120.0,450
173,5.89,0.007174,6.463e-05,N4LO,120.0,400
173,5.89,0.005622,6.357e-05,N4LO+,120.0,550
173,5.89,0.01915,9.366e-05,LO,120.0,450
173,5.89,0.006537,6.537e-05,N2LO,120.0,450
173,5.89,0.007121,6.4e-05,N4LO+,120.0,400
173,5.89,0.007845,6.39e-05,N2LO,120.0,400
173,5.89,0.005992,6.426e-05,N4LO+,120.0,500
173,5.89,0.006502,6.465e-05,N4LO+,120.0,450
173,5.89,0.0182,6.616e-05,LO,120.0,400
173,5.89,0.007017,6.475e-05,N3LO,120.0,400
174,5.92,0.05517,0.0005454,N4LO+,30.0,450
174,5.92,0.05479,0.0005482,N3LO,30.0,450
174,5.92,0.05648,0.0005358,N4LO+,30.0,400
174,5.92,0.06185,0.0003975,LO,30.0,450
174,5.92,0.05897,0.0004833,NLO,30.0,400
174,5.92,0.05656,0.0005359,N4LO,30.0,400
174,5.92,0.05424,0.0005522,N4LO,30.0,500
174,5.92,0.05307,0.0005606,N4LO+,30.0,550
174,5.92,0.05402,0.000554,N4LO+,30.0,500
174,5.92,0.05792,0.000496,NLO,30.0,450
174,5.92,0.05532,0.0005441,N4LO,30.0,450
174,5.92,0.05609,0.0005422,N3LO,30.0,400
174,5.92,0.06395,0.0003712,LO,30.0,400
174,5.92,0.05524,0.0005466,N2LO,30.0,450
174,5.92,0.0534,0.0005583,N4LO,30.0,550
174,5.92,0.0573,0.0005185,N2LO,30.0,400
173,6.04,0.02256,0.0001024,LO,100.0,400
173,6.04,0.008741,0.0001055,N2LO,100.0,450
173,6.04,0.009521,0.000103,N4LO+,100.0,400
173,6.04,0.01075,0.0001038,NLO,100.0,450
173,6.04,0.008642,0.0001041,N4LO+,100.0,450
173,6.04,0.007568,0.000105,N4LO,100.0,550
173,6.04,0.007904,0.0001038,N4LO+,100.0,500
173,6.04,0.02307,0.0001378,LO,100.0,450
173,6.04,0.009314,0.000104,N3LO,100.0,400
173,6.04,0.008492,0.0001049,N3LO,100.0,450
173,6.04,0.01054,0.0001029,N2LO,100.0,400
173,6.04,0.01179,0.0001007,NLO,100.0,400
173,6.04,0.007354,0.0001031,N4LO+,100.0,550
173,6.04,0.008063,0.0001052,N4LO,100.0,500
173,6.04,0.00959,0.0001038,N4LO,100.0,400
173,6.04,0.008754,0.0001051,N4LO,100.0,450
172,6.63,0.006051,6.441e-05,N4LO+,120.0,500
173,6.63,0.04061,0.0004516,N4LO+,40.0,400
173,6.63,0.0401,0.0004599,N4LO,40.0,550
172,6.63,0.006155,6.558e-05,N4LO,120.0,500
173,6.63,0.04071,0.0004524,N4LO,40.0,400
173,6.63,0.04027,0.0004589,N4LO,40.0,500
173,6.63,0.04048,0.0004565,N4LO,40.0,450
172,6.63,0.008684,6.302e-05,NLO,120.0,400
173,6.63,0.04272,0.0004272,NLO,40.0,450
173,6.63,0.05215,0.0003865,LO,40.0,450
173,6.63,0.03688,0.0004666,N4LO+,40.0,550
173,6.63,0.04194,0.0004423,N2LO,40.0,400
172,6.63,0.007887,6.405e-05,N2LO,120.0,400
172,6.63,0.007065,6.491e-05,N3LO,120.0,400
173,6.63,0.0379,0.0004634,N4LO+,40.0,500
172,6.63,0.006592,6.553e-05,N2LO,120.0,450
172,6.63,0.00722,6.479e-05,N4LO,120.0,400
173,6.63,0.04061,0.0004516,N4LO+,40.0,400
172,6.63,0.01911,9.368e-05,LO,120.0,450
173,6.63,0.04403,0.0004173,NLO,40.0,400
173,6.63,0.05342,0.000346,LO,40.0,400
173,6.63,0.03917,0.0004584,N4LO+,40.0,450
172,6.63,0.005685,6.372e-05,N4LO+,120.0,550
172,6.63,0.006484,6.571e-05,N3LO,120.0,450
173,6.63,0.04016,0.000456,N3LO,40.0,400
172,6.63,0.007849,6.542e-05,NLO,120.0,450
172,6.63,0.005821,6.538e-05,N4LO,120.0,550
173,6.63,0.03939,0.0004619,N2LO,40.0,450
172,6.63,0.006632,6.56e-05,N4LO,120.0,450
172,6.63,0.006556,6.48e-05,N4LO+,120.0,450
173,6.63,0.03877,0.0004595,N3LO,40.0,450
172,6.63,0.01816,6.619e-05,LO,120.0,400
172,6.63,0.007167,6.415e-05,N4LO+,120.0,400
173,6.77,0.05545,0.000549,N4LO+,30.0,450
173,6.77,0.06223,0.0004013,LO,30.0,450
173,6.77,0.05758,0.0005224,N2LO,30.0,400
173,6.77,0.05552,0.0005503,N2LO,30.0,450
173,6.77,0.05367,0.0005619,N4LO,30.0,550
173,6.77,0.05927,0.0004875,NLO,30.0,400
173,6.77,0.05636,0.0005459,N3LO,30.0,400
173,6.77,0.05451,0.0005558,N4LO,30.0,500
173,6.77,0.05676,0.0005395,N4LO+,30.0,400
173,6.77,0.05822,0.0005001,NLO,30.0,450
173,6.77,0.05507,0.0005519,N3LO,30.0,450
173,6.77,0.05559,0.0005478,N4LO,30.0,450
173,6.77,0.06433,0.0003754,LO,30.0,400
173,6.77,0.05684,0.0005396,N4LO,30.0,400
173,6.77,0.05334,0.0005642,N4LO+,30.0,550
173,6.77,0.05429,0.0005576,N4LO+,30.0,500
172,6.79,0.02302,0.0001379,LO,100.0,450
172,6.8,0.007957,0.0001041,N4LO+,100.0,500
172,6.8,0.01181,0.0001009,NLO,100.0,400
172,6.8,0.01078,0.000104,NLO,100.0,450
172,6.8,0.008789,0.0001057,N2LO,100.0,450
172,6.8,0.009628,0.000104,N4LO,100.0,400
172,6.8,0.008115,0.0001054,N4LO,100.0,500
172,6.8,0.009561,0.0001032,N4LO+,100.0,400
172,6.8,0.0225,0.0001024,LO,100.0,400
172,6.8,0.007624,0.0001052,N4LO,100.0,550
172,6.8,0.009356,0.0001042,N3LO,100.0,400
172,6.8,0.008541,0.0001051,N3LO,100.0,450
172,6.8,0.0088,0.0001053,N4LO,100.0,450
172,6.8,0.007412,0.0001033,N4LO+,100.0,550
172,6.8,0.008689,0.0001043,N4LO+,100.0,450
172,6.8,0.01057,0.0001032,N2LO,100.0,400
171,7.37,0.007891,6.559e-05,NLO,120.0,450
171,7.37,0.006117,6.457e-05,N4LO+,120.0,500
171,7.37,0.00727,6.497e-05,N4LO,120.0,400
171,7.37,0.006689,6.578e-05,N4LO,120.0,450
171,7.37,0.01812,6.623e-05,LO,120.0,400
171,7.37,0.006615,6.497e-05,N4LO+,120.0,450
171,7.37,0.01906,9.37e-05,LO,120.0,450
171,7.37,0.007932,6.421e-05,N2LO,120.0,400
171,7.37,0.007218,6.433e-05,N4LO+,120.0,400
171,7.37,0.006544,6.589e-05,N3LO,120.0,450
171,7.37,0.005888,6.556e-05,N4LO,120.0,550
171,7.37,0.006219,6.576e-05,N4LO,120.0,500
171,7.37,0.008717,6.318e-05,NLO,120.0,400
171,7.37,0.007119,6.51e-05,N3LO,120.0,400
171,7.37,0.006652,6.569e-05,N2LO,120.0,450
171,7.37,0.005755,6.389e-05,N4LO+,120.0,550
172,7.46,0.04056,0.0004583,N4LO,40.0,450
172,7.46,0.03946,0.0004636,N2LO,40.0,450
172,7.46,0.04069,0.0004534,N4LO+,40.0,400
172,7.46,0.05357,0.0003481,LO,40.0,400
172,7.46,0.04201,0.0004442,N2LO,40.0,400
172,7.46,0.04279,0.0004292,NLO,40.0,450
172,7.46,0.04069,0.0004534,N4LO+,40.0,400
172,7.46,0.03798,0.0004651,N4LO+,40.0,500
172,7.46,0.05232,0.0003883,LO,40.0,450
172,7.46,0.03925,0.0004601,N4LO+,40.0,450
172,7.46,0.03696,0.0004683,N4LO+,40.0,550
172,7.46,0.04078,0.0004542,N4LO,40.0,400
172,7.46,0.03884,0.0004613,N3LO,40.0,450
172,7.46,0.04411,0.0004194,NLO,40.0,400
172,7.46,0.04023,0.0004578,N3LO,40.0,400
172,7.46,0.04017,0.0004617,N4LO,40.0,550
172,7.46,0.04035,0.0004607,N4LO,40.0,500
171,7.55,0.007476,0.0001035,N4LO+,100.0,550
171,7.55,0.008741,0.0001046,N4LO+,100.0,450
171,7.55,0.008016,0.0001043,N4LO+,100.0,500
171,7.55,0.01081,0.0001043,NLO,100.0,450
171,7.55,0.009402,0.0001045,N3LO,100.0,400
171,7.55,0.00885,0.0001055,N4LO,100.0,450
171,7.55,0.01061,0.0001034,N2LO,100.0,400
171,7.55,0.008172,0.0001057,N4LO,100.0,500
171,7.55,0.01183,0.0001012,NLO,100.0,400
171,7.55,0.02296,0.0001379,LO,100.0,450
171,7.55,0.009669,0.0001043,N4LO,100.0,400
171,7.55,0.008594,0.0001054,N3LO,100.0,450
171,7.55,0.008842,0.0001059,N2LO,100.0,450
171,7.55,0.02244,0.0001024,LO,100.0,400
171,7.55,0.009603,0.0001035,N4LO+,100.0,400
171,7.55,0.007686,0.0001055,N4LO,100.0,550
172,7.61,0.06476,0.0003801,LO,30.0,400
172,7.61,0.06266,0.0004055,LO,30.0,450
172,7.62,0.05791,0.0005268,N2LO,30.0,400
172,7.62,0.05591,0.000552,N4LO,30.0,450
172,7.62,0.05398,0.000566,N4LO,30.0,550
172,7.62,0.05365,0.0005682,N4LO+,30.0,550
172,7.62,0.0596,0.0004922,NLO,30.0,400
172,7.62,0.05708,0.0005438,N4LO+,30.0,400
172,7.62,0.05583,0.0005546,N2LO,30.0,450
172,7.62,0.05716,0.0005438,N4LO,30.0,400
172,7.62,0.05482,0.00056,N4LO,30.0,500
172,7.62,0.05537,0.000556,N3LO,30.0,450
172,7.62,0.0546,0.0005617,N4LO+,30.0,500
172,7.62,0.05855,0.0005048,NLO,30.0,450
172,7.62,0.05668,0.00055,N3LO,30.0,400
172,7.62,0.05576,0.0005532,N4LO+,30.0,450
170,8.1,0.005962,6.575e-05,N4LO,120.0,550
170,8.1,0.006609,6.609e-05,N3LO,120.0,450
170,8.1,0.006678,6.515e-05,N4LO+,120.0,450
170,8.1,0.007937,6.577e-05,NLO,120.0,450
170,8.1,0.006751,6.597e-05,N4LO,120.0,450
170,8.1,0.006716,6.588e-05,N2LO,120.0,450
170,8.1,0.007324,6.516e-05,N4LO,120.0,400
170,8.1,0.007176,6.53e-05,N3LO,120.0,400
170,8.1,0.006287,6.595e-05,N4LO,120.0,500
170,8.1,0.00798,6.44e-05,N2LO,120.0,400
170,8.1,0.008751,6.335e-05,NLO,120.0,400
170,8.1,0.01901,9.372e-05,LO,120.0,450
170,8.1,0.00583,6.407e-05,N4LO+,120.0,550
170,8.1,0.01807,6.628e-05,LO,120.0,400
170,8.1,0.007272,6.452e-05,N4LO+,120.0,400
170,8.1,0.006187,6.476e-05,N4LO+,120.0,500
171,8.29,0.03704,0.0004702,N4LO+,40.0,550
171,8.29,0.04032,0.0004598,N3LO,40.0,400
171,8.29,0.04043,0.0004627,N4LO,40.0,500
171,8.29,0.03893,0.0004632,N3LO,40.0,450
171,8.29,0.04077,0.0004554,N4LO+,40.0,400
171,8.29,0.03933,0.0004621,N4LO+,40.0,450
171,8.29,0.04026,0.0004637,N4LO,40.0,550
171,8.29,0.04065,0.0004603,N4LO,40.0,450
171,8.29,0.04087,0.0004562,N4LO,40.0,400
171,8.29,0.04077,0.0004554,N4LO+,40.0,400
171,8.29,0.03806,0.000467,N4LO+,40.0,500
171,8.29,0.04288,0.0004315,NLO,40.0,450
171,8.29,0.0421,0.0004463,N2LO,40.0,400
171,8.29,0.03955,0.0004656,N2LO,40.0,450
171,8.29,0.05251,0.0003904,LO,40.0,450
171,8.29,0.0442,0.0004218,NLO,40.0,400
171,8.29,0.05374,0.0003504,LO,40.0,400
170,8.31,0.007545,0.0001038,N4LO+,100.0,550
170,8.31,0.01185,0.0001014,NLO,100.0,400
170,8.31,0.01084,0.0001045,NLO,100.0,450
170,8.31,0.009714,0.0001046,N4LO,100.0,400
170,8.31,0.008652,0.0001057,N3LO,100.0,450
170,8.31,0.008796,0.0001049,N4LO+,100.0,450
170,8.31,0.008903,0.0001058,N4LO,100.0,450
170,8.31,0.01064,0.0001037,N2LO,100.0,400
170,8.31,0.007752,0.0001058,N4LO,100.0,550
170,8.31,0.02237,0.0001025,LO,100.0,400
170,8.31,0.008233,0.000106,N4LO,100.0,500
170,8.31,0.0229,0.0001379,LO,100.0,450
170,8.31,0.009649,0.0001037,N4LO+,100.0,400
170,8.31,0.008898,0.0001062,N2LO,100.0,450
170,8.31,0.008079,0.0001046,N4LO+,100.0,500
170,8.31,0.00945,0.0001048,N3LO,100.0,400
171,8.46,0.05433,0.0005706,N4LO,30.0,550
171,8.46,0.05572,0.0005606,N3LO,30.0,450
171,8.46,0.06315,0.0004102,LO,30.0,450
171,8.46,0.05517,0.0005646,N4LO,30.0,500
171,8.46,0.05612,0.0005579,N4LO+,30.0,450
171,8.46,0.05495,0.0005663,N4LO+,30.0,500
171,8.46,0.05892,0.0005101,NLO,30.0,450
171,8.46,0.05399,0.0005728,N4LO+,30.0,550
171,8.46,0.05704,0.0005547,N3LO,30.0,400
171,8.46,0.06524,0.0003854,LO,30.0,400
171,8.46,0.05827,0.0005318,N2LO,30.0,400
171,8.46,0.05619,0.0005593,N2LO,30.0,450
171,8.46,0.05744,0.0005485,N4LO+,30.0,400
171,8.46,0.05626,0.0005567,N4LO,30.0,450
171,8.46,0.05998,0.0004976,NLO,30.0,400
171,8.46,0.05752,0.0005486,N4LO,30.0,400
169,8.84,0.006745,6.536e-05,N4LO+,120.0,450
169,8.84,0.006817,6.618e-05,N4LO,120.0,450
169,8.84,0.00738,6.538e-05,N4LO,120.0,400
169,8.84,0.007236,6.552e-05,N3LO,120.0,400
169,8.84,0.008031,6.46e-05,N2LO,120.0,400
169,8.84,0.01895,9.375e-05,LO,120.0,450
169,8.84,0.006785,6.608e-05,N2LO,120.0,450
169,8.84,0.006261,6.496e-05,N4LO+,120.0,500
169,8.84,0.007984,6.597e-05,NLO,120.0,450
169,8.84,0.00733,6.473e-05,N4LO+,120.0,400
169,8.84,0.006678,6.63e-05,N3LO,120.0,450
169,8.84,0.01801,6.632e-05,LO,120.0,400
169,8.84,0.005911,6.427e-05,N4LO+,120.0,550
169,8.84,0.008786,6.354e-05,NLO,120.0,400
169,8.84,0.00604,6.597e-05,N4LO,120.0,550
169,8.84,0.00636,6.617e-05,N4LO,120.0,500
169,9.07,0.009502,0.0001051,N3LO,100.0,400
169,9.07,0.00976,0.0001049,N4LO,100.0,400
169,9.07,0.008959,0.0001061,N4LO,100.0,450
169,9.07,0.009696,0.000104,N4LO+,100.0,400
169,9.07,0.01087,0.0001048,NLO,100.0,450
169,9.07,0.008146,0.0001049,N4LO+,100.0,500
169,9.07,0.008712,0.000106,N3LO,100.0,450
169,9.07,0.008297,0.0001063,N4LO,100.0,500
169,9.07,0.02283,0.0001379,LO,100.0,450
169,9.07,0.01187,0.0001017,NLO,100.0,400
169,9.07,0.007618,0.0001041,N4LO+,100.0,550
169,9.07,0.008957,0.0001065,N2LO,100.0,450
169,9.07,0.007822,0.0001061,N4LO,100.0,550
169,9.07,0.008854,0.0001051,N4LO+,100.0,450
169,9.07,0.01068,0.000104,N2LO,100.0,400
169,9.07,0.0223,0.0001026,LO,100.0,400
170,9.12,0.03816,0.0004691,N4LO+,40.0,500
170,9.12,0.04087,0.0004577,N4LO+,40.0,400
170,9.12,0.04096,0.0004584,N4LO,40.0,400
170,9.12,0.04298,0.0004341,NLO,40.0,450
170,9.12,0.04035,0.0004659,N4LO,40.0,550
170,9.12,0.03714,0.0004722,N4LO+,40.0,550
170,9.12,0.04429,0.0004244,NLO,40.0,400
170,9.12,0.03943,0.0004643,N4LO+,40.0,450
170,9.12,0.04041,0.000462,N3LO,40.0,400
170,9.12,0.04219,0.0004487,N2LO,40.0,400
170,9.12,0.05393,0.000353,LO,40.0,400
170,9.12,0.03965,0.0004678,N2LO,40.0,450
170,9.12,0.04053,0.0004649,N4LO,40.0,500
170,9.12,0.04087,0.0004577,N4LO+,40.0,400
170,9.12,0.03902,0.0004653,N3LO,40.0,450
170,9.12,0.05273,0.0003927,LO,40.0,450
170,9.12,0.04074,0.0004625,N4LO,40.0,450
170,9.31,0.05611,0.0005657,N3LO,30.0,450
170,9.31,0.05743,0.0005599,N3LO,30.0,400
170,9.31,0.06577,0.0003912,LO,30.0,400
170,9.31,0.06369,0.0004155,LO,30.0,450
170,9.31,0.05471,0.0005756,N4LO,30.0,550
170,9.31,0.05534,0.0005714,N4LO+,30.0,500
170,9.31,0.05792,0.0005538,N4LO,30.0,400
170,9.31,0.05784,0.0005538,N4LO+,30.0,400
170,9.31,0.05868,0.0005373,N2LO,30.0,400
170,9.31,0.05437,0.0005778,N4LO+,30.0,550
170,9.31,0.05666,0.0005619,N4LO,30.0,450
170,9.31,0.05658,0.0005646,N2LO,30.0,450
170,9.31,0.05934,0.0005159,NLO,30.0,450
170,9.31,0.05556,0.0005697,N4LO,30.0,500
170,9.31,0.05651,0.0005631,N4LO+,30.0,450
170,9.31,0.0604,0.0005035,NLO,30.0,400
168,9.58,0.006122,6.62e-05,N4LO,120.0,550
168,9.58,0.01795,6.638e-05,LO,120.0,400
168,9.58,0.008823,6.374e-05,NLO,120.0,400
168,9.58,0.005995,6.448e-05,N4LO+,120.0,550
168,9.58,0.006815,6.558e-05,N4LO+,120.0,450
168,9.58,0.00739,6.496e-05,N4LO+,120.0,400
168,9.58,0.00634,6.518e-05,N4LO+,120.0,500
168,9.58,0.006751,6.654e-05,N3LO,120.0,450
168,9.58,0.007299,6.576e-05,N3LO,120.0,400
168,9.58,0.008034,6.619e-05,NLO,120.0,450
168,9.58,0.006437,6.64e-05,N4LO,120.0,500
168,9.58,0.007439,6.561e-05,N4LO,120.0,400
168,9.58,0.008084,6.481e-05,N2LO,120.0,400
168,9.58,0.01889,9.378e-05,LO,120.0,450
168,9.58,0.006886,6.641e-05,N4LO,120.0,450
168,9.58,0.006857,6.63e-05,N2LO,120.0,450
168,9.82,0.008365,0.0001066,N4LO,100.0,500
168,9.82,0.009809,0.0001052,N4LO,100.0,400
168,9.82,0.009018,0.0001065,N4LO,100.0,450
168,9.82,0.007896,0.0001064,N4LO,100.0,550
168,9.82,0.008776,0.0001063,N3LO,100.0,450
168,9.82,0.02275,0.0001379,LO,100.0,450
168,9.82,0.009555,0.0001054,N3LO,100.0,400
168,9.82,0.008915,0.0001055,N4LO+,100.0,450
168,9.82,0.00902,0.0001068,N2LO,100.0,450
168,9.82,0.007695,0.0001044,N4LO+,100.0,550
168,9.82,0.02222,0.0001026,LO,100.0,400
168,9.82,0.009746,0.0001044,N4LO+,100.0,400
168,9.82,0.01091,0.0001051,NLO,100.0,450
168,9.82,0.01073,0.0001043,N2LO,100.0,400
168,9.82,0.0119,0.000102,NLO,100.0,400
168,9.82,0.008216,0.0001052,N4LO+,100.0,500
169,9.95,0.0444,0.0004272,NLO,40.0,400
169,9.95,0.04309,0.0004369,NLO,40.0,450
169,9.95,0.05297,0.0003953,LO,40.0,450
169,9.95,0.0423,0.0004513,N2LO,40.0,400
169,9.95,0.05414,0.0003559,LO,40.0,400
169,9.96,0.03954,0.0004667,N4LO+,40.0,450
169,9.96,0.03976,0.0004701,N2LO,40.0,450
169,9.96,0.04085,0.000465,N4LO,40.0,450
169,9.96,0.04098,0.0004601,N4LO+,40.0,400
169,9.96,0.04063,0.0004674,N4LO,40.0,500
169,9.96,0.03827,0.0004714,N4LO+,40.0,500
169,9.96,0.04052,0.0004644,N3LO,40.0,400
169,9.96,0.03724,0.0004745,N4LO+,40.0,550
169,9.96,0.03913,0.0004677,N3LO,40.0,450
169,9.96,0.04046,0.0004683,N4LO,40.0,550
169,9.96,0.04107,0.0004608,N4LO,40.0,400
169,9.96,0.04098,0.0004601,N4LO+,40.0,400
169,10.16,0.05599,0.0005754,N4LO,30.0,500
169,10.16,0.06428,0.0004212,LO,30.0,450
169,10.16,0.05837,0.0005596,N4LO,30.0,400
169,10.16,0.05514,0.0005812,N4LO,30.0,550
169,10.16,0.05912,0.0005434,N2LO,30.0,400
169,10.16,0.0598,0.0005223,NLO,30.0,450
169,10.16,0.05654,0.0005713,N3LO,30.0,450
169,10.16,0.05787,0.0005656,N3LO,30.0,400
169,10.16,0.05702,0.0005704,N2LO,30.0,450
169,10.16,0.05577,0.0005771,N4LO+,30.0,500
169,10.16,0.06636,0.0003976,LO,30.0,400
169,10.16,0.05695,0.0005688,N4LO+,30.0,450
169,10.16,0.06087,0.00051,NLO,30.0,400
169,10.16,0.0548,0.0005833,N4LO+,30.0,550
169,10.16,0.05709,0.0005676,N4LO,30.0,450
169,10.16,0.05828,0.0005596,N4LO+,30.0,400
167,10.32,0.006517,6.665e-05,N4LO,120.0,500
167,10.32,0.008139,6.505e-05,N2LO,120.0,400
167,10.32,0.006083,6.472e-05,N4LO+,120.0,550
167,10.32,0.006932,6.654e-05,N2LO,120.0,450
167,10.32,0.006422,6.541e-05,N4LO+,120.0,500
167,10.32,0.007365,6.603e-05,N3LO,120.0,400
167,10.32,0.006957,6.666e-05,N4LO,120.0,450
167,10.32,0.006889,6.582e-05,N4LO+,120.0,450
167,10.32,0.008085,6.642e-05,NLO,120.0,450
167,10.32,0.006826,6.679e-05,N3LO,120.0,450
167,10.32,0.01788,6.643e-05,LO,120.0,400
167,10.32,0.01882,9.381e-05,LO,120.0,450
167,10.32,0.00886,6.396e-05,NLO,120.0,400
167,10.32,0.007501,6.586e-05,N4LO,120.0,400
167,10.32,0.006207,6.645e-05,N4LO,120.0,550
167,10.32,0.007452,6.521e-05,N4LO+,120.0,400
167,10.58,0.009797,0.0001048,N4LO+,100.0,400
167,10.58,0.007973,0.0001068,N4LO,100.0,550
167,10.58,0.00961,0.0001058,N3LO,100.0,400
167,10.58,0.009079,0.0001068,N4LO,100.0,450
167,10.58,0.008435,0.000107,N4LO,100.0,500
167,10.58,0.02267,0.000138,LO,100.0,450
167,10.58,0.01192,0.0001023,NLO,100.0,400
167,10.58,0.009084,0.0001072,N2LO,100.0,450
167,10.58,0.01077,0.0001046,N2LO,100.0,400
167,10.58,0.008978,0.0001058,N4LO+,100.0,450
167,10.58,0.02213,0.0001027,LO,100.0,400
167,10.58,0.008842,0.0001067,N3LO,100.0,450
167,10.58,0.007775,0.0001047,N4LO+,100.0,550
167,10.58,0.008289,0.0001055,N4LO+,100.0,500
167,10.58,0.009858,0.0001056,N4LO,100.0,400
167,10.58,0.01094,0.0001055,NLO,100.0,450
168,10.78,0.05323,0.000398,LO,40.0,450
168,10.79,0.04119,0.0004635,N4LO,40.0,400
168,10.79,0.03924,0.0004702,N3LO,40.0,450
168,10.79,0.03736,0.000477,N4LO+,40.0,550
168,10.79,0.04242,0.0004541,N2LO,40.0,400
168,10.79,0.05437,0.000359,LO,40.0,400
168,10.79,0.04064,0.000467,N3LO,40.0,400
168,10.79,0.04452,0.0004304,NLO,40.0,400
168,10.79,0.04058,0.0004709,N4LO,40.0,550
168,10.79,0.04075,0.00047,N4LO,40.0,500
168,10.79,0.03839,0.000474,N4LO+,40.0,500
168,10.79,0.04109,0.0004628,N4LO+,40.0,400
168,10.79,0.03988,0.0004728,N2LO,40.0,450
168,10.79,0.03966,0.0004693,N4LO+,40.0,450
168,10.79,0.04321,0.0004399,NLO,40.0,450
168,10.79,0.04109,0.0004628,N4LO+,40.0,400
168,10.79,0.04097,0.0004676,N4LO,40.0,450
168,11.0,0.06493,0.0004275,LO,30.0,450
168,11.01,0.05624,0.0005832,N4LO+,30.0,500
168,11.01,0.05835,0.0005718,N3LO,30.0,400
168,11.01,0.06031,0.0005292,NLO,30.0,450
168,11.01,0.05701,0.0005775,N3LO,30.0,450
168,11.01,0.05876,0.0005659,N4LO+,30.0,400
168,11.01,0.0575,0.0005767,N2LO,30.0,450
168,11.01,0.05962,0.00055,N2LO,30.0,400
168,11.01,0.05561,0.0005872,N4LO,30.0,550
168,11.01,0.05885,0.0005659,N4LO,30.0,400
168,11.01,0.05757,0.0005738,N4LO,30.0,450
168,11.01,0.05526,0.0005894,N4LO+,30.0,550
168,11.01,0.05742,0.0005751,N4LO+,30.0,450
168,11.01,0.06138,0.000517,NLO,30.0,400
168,11.01,0.05647,0.0005815,N4LO,30.0,500
168,11.01,0.067,0.0004046,LO,30.0,400
166,11.06,0.01781,6.649e-05,LO,120.0,400
166,11.06,0.007563,6.613e-05,N4LO,120.0,400
166,11.06,0.006904,6.706e-05,N3LO,120.0,450
166,11.06,0.01875,9.385e-05,LO,120.0,450
166,11.06,0.007516,6.547e-05,N4LO+,120.0,400
166,11.06,0.006507,6.566e-05,N4LO+,120.0,500
166,11.06,0.006599,6.692e-05,N4LO,120.0,500
166,11.06,0.008194,6.53e-05,N2LO,120.0,400
166,11.06,0.007031,6.693e-05,N4LO,120.0,450
166,11.06,0.008137,6.667e-05,NLO,120.0,450
166,11.06,0.008897,6.42e-05,NLO,120.0,400
166,11.06,0.006175,6.497e-05,N4LO+,120.0,550
166,11.06,0.006296,6.672e-05,N4LO,120.0,550
166,11.06,0.00701,6.68e-05,N2LO,120.0,450
166,11.06,0.006964,6.607e-05,N4LO+,120.0,450
166,11.06,0.007432,6.63e-05,N3LO,120.0,400
166,11.34,0.01081,0.000105,N2LO,100.0,400
166,11.34,0.01098,0.0001058,NLO,100.0,450
166,11.34,0.008507,0.0001073,N4LO,100.0,500
166,11.34,0.02258,0.000138,LO,100.0,450
166,11.34,0.009142,0.0001072,N4LO,100.0,450
166,11.34,0.009849,0.0001051,N4LO+,100.0,400
166,11.34,0.009909,0.000106,N4LO,100.0,400
166,11.34,0.02204,0.0001028,LO,100.0,400
166,11.34,0.007858,0.0001051,N4LO+,100.0,550
166,11.34,0.009666,0.0001062,N3LO,100.0,400
166,11.34,0.00891,0.0001071,N3LO,100.0,450
166,11.34,0.009151,0.0001075,N2LO,100.0,450
166,11.34,0.008364,0.0001059,N4LO+,100.0,500
166,11.34,0.009042,0.0001062,N4LO+,100.0,450
166,11.34,0.008053,0.0001072,N4LO,100.0,550
166,11.34,0.01194,0.0001027,NLO,100.0,400
167,11.62,0.03979,0.0004721,N4LO+,40.0,450
167,11.62,0.03852,0.0004767,N4LO+,40.0,500
167,11.62,0.04466,0.0004338,NLO,40.0,400
167,11.62,0.04335,0.0004432,NLO,40.0,450
167,11.62,0.0411,0.0004705,N4LO,40.0,450
167,11.62,0.04077,0.0004699,N3LO,40.0,400
167,11.62,0.05351,0.0004011,LO,40.0,450
167,11.62,0.04001,0.0004756,N2LO,40.0,450
167,11.62,0.04123,0.0004657,N4LO+,40.0,400
167,11.62,0.04123,0.0004657,N4LO+,40.0,400
167,11.62,0.04255,0.0004572,N2LO,40.0,400
167,11.62,0.03937,0.000473,N3LO,40.0,450
167,11.62,0.03749,0.0004797,N4LO+,40.0,550
167,11.62,0.05462,0.0003624,LO,40.0,400
167,11.62,0.04088,0.0004729,N4LO,40.0,500
167,11.62,0.04071,0.0004738,N4LO,40.0,550
167,11.62,0.04133,0.0004664,N4LO,40.0,400
165,11.8,0.008934,6.445e-05,NLO,120.0,400
165,11.8,0.01773,6.656e-05,LO,120.0,400
165,11.8,0.008251,6.556e-05,N2LO,120.0,400
